date,title_review_tokenized,Topic
2020-01-02 10:05:57,"['know', 'happen', 'account', 'limit', 'exceed', 'last_december', 'waiting', 'january', 'refresh', 'account', 'limit', 'exceed', 'action', 'hotline', 'customer', 'seevice', 'available']",Transaction Related
2020-01-02 10:17:17,"['recently', 'use', 'fraud', 'use', 'want', 'lose', 'money', 'automatically', 'reduce', 'money', 'kain', 'load', 'got', 'proof', 'proof', 'customer_care', 'care', 'reimburse', 'missing', 'cash', 'took', 'suggest', 'pay_maya', 'money']",Transaction Related
2020-01-02 10:17:20,"['almost', 'year', 'two', 'tickets', 'raised', 'account', 'verified', 'given', 'verified', 'account', 'useless', 'link', 'bank', 'acccount']",Account Related
2020-01-02 12:08:18,"['credit_card', 'options', 'support', 'major', 'credit_cards', 'refresh', 'token', 'login', 'expired', 'working', 'login', 'anymore', 'receive', 'token', 'add', 'autofocus', 'cursor', 'mobile', 'field', 'login', 'linking', 'bank', 'account', 'trying', 'pay', 'next', 'weeks', 'mysteriously', 'work']",Product Related
2020-01-02 12:13:30,"['lagi', 'update', 'update', 'kelangan', 'verify', 'account', 'satisfied']",Verification
2020-01-02 13:27:56,"['hate', 'naka_ilang', 'account', 'nako', 'hinde', 'kelangan', 'hinde', 'kona', 'gagamitin', 'eehh', 'lage', 'nalang', 'wawala', 'account', 'kase', 'didissable', 'sayang', 'balance', 'natitira']",Customer Service
2020-01-02 15:14:38,"['worst', 'customer_service']",Customer Service
2020-01-02 16:02:03,"['working', 'transfer', 'balance', 'coinsph']",Transaction Related
2020-01-02 17:01:51,"['money', 'missinguntil', 'response', 'give', 'ticket']",Transaction Related
2020-01-02 17:09:57,"['hard', 'time', 'installing']",Account Related
2020-01-02 17:45:33,"['ayaw', 'tangapin', 'khit', 'anong', 'id', 'gamitin', 'valid', 'tama', 'dun', 'pinili', 'choice', 'badtrip', 'uninstall', 'nato']",Verification
2020-01-02 17:54:11,"['fix', 'problem', 'account', 'touch', 'button', 'get_fully', 'verified']",Account Related
2020-01-02 18:11:05,"['costumer_service', 'deaf', 'slow', 'fix', 'transaction', 'problem']",Product Related
2020-01-02 18:40:42,"['updating', 'long']",Product Related
2020-01-02 20:34:06,"['poor', 'alwaysopps', 'try', 'later']",Account Related
2020-01-02 21:26:52,"['bought', 'mastercard', 'link', 'card', 'saying', 'always', 'error']",Account Related
2020-01-02 23:02:01,"['register', 'keep_getting', 'error', 'downloaded', 'purpose', 'linking', 'paypal', 'account', 'since', 'much', 'easier', 'compare', 'linking', 'bank', 'account', 'one']",Account Related
2020-01-02 23:27:47,"['tagal', 'dumating', 'code', 'kailan', 'kaka', 'cash', 'magamit', 'tong', 'gagamitan', 'pera', 'magamit']",Verification
2020-01-03 00:01:19,"['hai', 'naku', 'last', 'time', 'problema', 'gcredit', 'anu', 'namn', 'hello', 'till', 'recieve', 'paid', 'amount', 'gcreditwhat', 'happencan', 'someone', 'fix', 'months', 'need', 'talk', 'fuselending', 'costumer', 'care']",Transaction Related
2020-01-03 05:29:49,"['simply', 'get', 'procedures', 'use', 'sending', 'money']",Account Related
2020-01-03 07:43:48,"['apps', 'scammer', 'try', 'stock', 'money', 'apps', 'since', 'nov', 'open', 'accounts', 'tried', 'customer_service', 'globe', 'center', 'tried', 'many', 'tried', 'many_times', 'email', 'happened', 'already', 'email', 'supportgcash', 'nothing', 'useless']",Account Related
2020-01-03 08:55:13,"['reliable', 'emergency', 'situations', 'use', 'gcredit', 'making', 'payments', 'apps', 'says_oops', 'oops', 'unreliable', 'piece', 'remove', 'feature', 'going', 'support', 'whole', 'heartedly', 'bother', 'reply', 'since', 'replies', 'copy_paste', 'read', 'responses', 'edit', 'gcredit', 'specialists', 'really', 'something', 'whole', 'month', 'since_last', 'issue', 'till', 'day', 'resolve', 'new', 'year', 'problem']",Customer Service
2020-01-03 10:43:07,"['changing', 'review', 'issue', 'resolved', 'got', 'worse', 'unable', 'cash', 'bpi', 'credit_card', 'always', 'says', 'unavailable', 'unexplanable', 'errors', 'saying', 'bpi', 'maintenance', 'though', 'year', 'two', 'issue', 'get', 'resolve', 'might', 'consider', 'changing', 'ewallet', 'value', 'customers', 'give', 'profits']",Customer Service
2020-01-03 12:43:47,"['terrible', 'apps', 'verified', 'dame', 'dama']",Product Related
2020-01-03 14:21:20,"['recommendable', 'everyone', 'poor_customer', 'service', 'nagdededuct', 'pera', 'account', 'maibalik', 'estafa', 'magnanakaw']",Verification
2020-01-03 16:05:55,"['happening', 'pay_bills', 'option', 'lagi', 'process', 'prompt', 'already', 'uninstalled', 'installes', 'thing']",Account Related
2020-01-03 16:17:43,"['remove', 'ads', 'hotel', 'empire', 'tycoon', 'wastes', 'time', 'play', 'get', 'reward', 'waste', 'time', 'looking', 'ads', 'grr']",Product Related
2020-01-03 17:32:01,"['going', 'buy', 'gshells', 'slow', 'internet', 'time', 'bought', 'gshells', 'took', 'money', 'without', 'giving', 'gshells', 'code', 'heck', 'bro']",Product Related
2020-01-03 20:24:26,"['useless', 'ever', 'installed', 'verify', 'card', 'everytime', 'pushed', 'verify', 'button', 'charged', 'always', 'shows', 'error_message']",Account Related
2020-01-03 20:53:40,"['balance', 'account', 'use', 'anywhere', 'gcredit', 'work', 'issue', 'since', 'dec', 'almost', 'year', 'offered', 'increase', 'credit_limit', 'work', 'anymore', 'gscore', 'going', 'last', 'days', 'escalated', 'customer_service', 'reps', 'suggested', 'use', 'often', 'fund', 'account', 'maintain', 'gscore', 'wth']",Transaction Related
2020-01-03 20:54:41,"['rate', 'actually', 'negative', 'bank_transfer', 'reflect', 'thought', 'prompted', 'successful', 'talked', 'technical_support', 'said', 'wait', 'banking', 'days', 'brought', 'much', 'trouble', 'literally', 'stole', 'money', 'return', 'back', 'addition', 'need', 'fully_verified', 'twice', 'damn']",Transaction Related
2020-01-04 00:20:35,"['google', 'issued', 'refund', 'last', 'waiting', 'money', 'credit', 'back', 'account', 'follow', 'told', 'need', 'file', 'dispute', 'first', 'refunded', 'money', 'google', 'system', 'automatically', 'credit', 'back', 'money', 'fast', 'forward', 'taken', 'process', 'though', 'willing', 'take', 'complied', 'required', 'info', 'docs', 'get', 'back', 'money', 'loosing', 'patience', 'customer_service']",Account Related
2020-01-04 00:46:45,"['claims', 'american_express', 'vcc', 'used', 'subscribe', 'netflix', 'work', 'fix', 'frustrating']",Account Related
2020-01-04 01:14:25,"['many_times', 'input', 'id', 'keep_saying', 'invalid', 'heck', 'need', 'send', 'money', 'urgently', 'new', 'lost', 'patience', 'definitely', 'recommend', 'anyone']",Account Related
2020-01-04 04:13:32,"['cash', 'bank', 'account', 'deposited', 'weeks', 'passed', 'action', 'support_team', 'give', 'depression', 'anxiety', 'attack', 'money', 'guaranteed', 'support', 'te', 'action', 'scam', 'fraud', 'trust']",Transaction Related
2020-01-04 07:57:33,"['buy_load', 'today', 'saturday', 'january']",Transaction Related
2020-01-04 08:56:23,"['custimer', 'service', 'sucks', 'dropping', 'calls', 'call', 'mins', 'ago', 'waiting', 'hold', 'dropped', 'call', 'check', 'agents']",Customer Service
2020-01-04 10:39:41,"['wantex', 'us', 'uograde', 'fix', 'gcredit', 'play_store', 'lul']",Transaction Related
2020-01-04 10:43:25,"['keeps_crashing', 'really', 'disappointed']",Customer Service
2020-01-04 11:36:03,"['cash', 'emailed', 'customer_service', 'th', 'said', 'maximum', 'limit', 'used', 'month', 'asks', 'mobile', 'version', 'version', 'actually', 'way', 'unreliable', 'uninstalling']",Account Related
2020-01-04 11:48:34,"['verify', 'account', 'third', 'party', 'make', 'picture', 'blurry', 'though', 'good', 'camera', 'cellphone', 'atleast', 'make', 'option', 'photo', 'selected', 'gallery', 'picture', 'blurred']",Account Related
2020-01-04 12:30:02,"['says', 'error', 'making', 'account', 'someone']",Account Related
2020-01-04 13:30:49,"['working', 'days', 'transfer', 'balance', 'old', 'acct', 'since', 'longer', 'access', 'lost', 'simcard', 'customer_service', 'awful', 'told', 'concern', 'ticket', 'forward', 'already', 'specialist', 'day', 'resolution', 'give', 'money', 'ill', 'change', 'review']",Transaction Related
2020-01-04 15:23:58,"['register', 'authentication_code', 'accepted', 'says', 'error', 'refer', 'center', 'registration', 'stage', 'sablay']",Product Related
2020-01-04 16:08:13,"['says', 'reached', 'allowable', 'transfer', 'transacations', 'made', 'part', 'poor_customer', 'service', 'thing', 'problems', 'encountered']",Customer Service
2020-01-04 17:53:31,"['frustrated', 'services', 'time', 'encounter', 'error', 'either', 'sending', 'miney', 'buying_load']",Product Related
2020-01-04 17:58:39,"['refered', 'friends', 'ph', 'get', 'account', 'really', 'hate']",Product Related
2020-01-04 19:06:18,"['support', 'regular_load', 'credits', 'useless']",Product Related
2020-01-04 19:19:15,"['reset', 'account', 'savings', 'investments', 'tried', 'reaching', 'customer_service', 'get', 'thieves']",Account Related
2020-01-04 19:20:07,"['aq', 'makapagbank', 'transfer', 'aq', 'makapagverify', 'naguninstall', 'install', 'aq', 'palpak']",Verification
2020-01-04 19:48:24,"['trying', 'register', 'reach', 'point', 'ask', 'type', 'mpin', 'clicking', 'submit', 'get', 'error_message', 'oops', 'seems', 'problem', 'gr']",Account Related
2020-01-04 21:26:37,['oof'],Product Related
2020-01-04 23:35:57,"['magamit', 'bank_transfer', 'ilang_araw', 'anyare', 'basura', 'bigla', 'serbisyo', 'pera', 'mailabas']",Verification
2020-01-05 09:02:15,"['years', 'convenient', 'easy', 'use', 'lately', 'disappointed', 'updating', 'use', 'anymore', 'uninstalled', 'intall', 'nothing_happened', 'sad']",Transaction Related
2020-01-05 10:44:31,"['oops', 'error', 'cashing', 'disappointing']",Account Related
2020-01-05 11:41:35,"['download', 'anymore']",Product Related
2020-01-05 12:00:31,"['says', 'face', 'photo', 'valid']",Account Related
2020-01-05 12:05:31,"['looking', 'mpin', 'one']",Product Related
2020-01-05 13:04:33,"['register', 'know', 'mpin']",Product Related
2020-01-05 13:09:20,"['really', 'frustrates', 'verefied', 'account']",Account Related
2020-01-05 13:51:22,"['worst', 'customer_service', 'ever', 'throw', 'throw', 'cannef', 'response', 'without', 'trying']",Customer Service
2020-01-05 14:05:17,"['trying', 'login', 'let', 'keeps', 'prompting', 'update', 'continue', 'use', 'current', 'version']",Account Related
2020-01-05 14:10:23,"['link', 'card']",Product Related
2020-01-05 15:01:07,"['worst', 'always', 'forgot_mpin', 'although']",Product Related
2020-01-05 15:54:42,"['frustrating', 'customer_service']",Customer Service
2020-01-05 16:40:03,"['registered', 'entered', 'verification_code', 'crashed', 'opened', 'said', 'needed', 'enter', 'pin', 'though', 'never', 'got', 'chance', 'make', 'pin', 'number']",Product Related
2020-01-05 19:11:35,"['get', 'load', 'lol']",Product Related
2020-01-05 19:41:46,"['new', 'concern', 'purchased', 'dollars', 'worth', 'google_play', 'store', 'credits', 'put', 'code', 'go', 'screen', 'says', 'putting', 'dollars', 'account', 'becomes', 'error', 'screen', 'error', 'prsperfc', 'fix', 'immediately']",Account Related
2020-01-05 20:01:50,"['beware', 'withhold', 'money', 'valid', 'reason', 'able', 'use', 'money', 'time', 'need', 'rely', 'online', 'wallet', 'hold', 'roll', 'money', 'get', 'nothing', 'later']",Transaction Related
2020-01-05 20:10:04,"['maximum', 'attemps', 'mpin']",Product Related
2020-01-05 21:01:17,"['heck', 'refund', 'going', 'back', 'forth', 'regarding', 'refund', 'since_november', 'jan', 'keep', 'telling', 'already', 'specialized', 'team', 'everything', 'order', 'nothing', 'sent', 'numerous', 'emails', 'made', 'tons', 'phone', 'calls', 'chatted', 'many_times', 'nobody', 'gave', 'clear', 'explanation', 'going', 'money', 'given', 'proof', 'refund', 'confirmed', 'refunded']",Transaction Related
2020-01-05 23:07:12,"['buggy', 'previously', 'enrolled', 'bank', 'accout', 'suddenly', 'got', 'unliked', 'prompting', 'reser', 'online_banking', 'password', 'everytime', 'log']",Product Related
2020-01-06 04:43:21,"['months', 'cash', 'robinsons', 'debit_card', 'use', 'anymore']",Transaction Related
2020-01-06 08:20:26,"['disappointed', 'cs', 'year', 'problems', 'fine', 'however', 'recently', 'account', 'blocked', 'reason', 'waited', 'month', 'said', 'sms', 'notification', 'month', 'contacted', 'cs', 'talked', 'week', 'stopped', 'returning', 'emails', 'use', 'account', 'affected', 'badly', 'disappointed']",Customer Service
2020-01-06 08:25:16,"['beware', 'investing', 'money', 'investment', 'money', 'access', 'anymore', 'says', 'get_fully', 'verified', 'let', 'try', 'call', 'hotline', 'took', 'mins', 'waiting', 'suddenly', 'disconnected', 'anymore', 'hassle', 'subscribers', 'verification']",Account Related
2020-01-06 09:37:32,"['center', 'useless', 'check', 'ticket', 'give', 'money', 'back']",Transaction Related
2020-01-06 10:40:24,"['remove', 'malware', 'showing', 'network', 'error', 'paybills', 'transaction', 'wifi', 'strong', 'signal', 'network', 'error', 'shows', 'everytime', 'paybills', 'nenetwork', 'error', 'nagbabayad', 'bill', 'dodoble', 'payment', 'ayusin', 'pwede', 'mabawi', 'ibinayad']",Product Related
2020-01-06 10:46:57,"['buy_load', 'send', 'money', 'bank_transfer', 'pay', 'bill', 'going', 'week', 'already', 'use', 'money', 'really', 'wala', 'ring', 'update', 'kumusta', 'pera', 'nakakaubos', 'pasensya', 'puros', 'nlng', 'ipprioritize', 'wala_namang', 'nangyayari', 'myntglobe', 'fintech', 'innovations', 'already', 'email', 'support', 'multiple_times', 'already', 'received', 'update']",Transaction Related
2020-01-06 11:29:58,"['winidraw', 'laman', 'cimb', 'savings', 'account', 'almost', 'plus', 'pumasok', 'account', 'nawala', 'balance', 'cimb', 'savings', 'accountpa', 'assist', 'nman', 'sananeed', 'money']",Transaction Related
2020-01-06 12:14:13,"['experience', 'load', 'someone', 'didnt', 'receive', 'confirmation', 'client', 'didnt', 'receive', 'load', 'deducted', 'balance', 'last_december', 'today', 'january', 'experience', 'back', 'money']",Transaction Related
2020-01-06 12:32:19,"['trying', 'contact', 'center', 'receive', 'fast', 'resolution', 'email', 'unprofessional', 'know', 'automated', 'personalized', 'transfer', 'money', 'worth', 'php', 'bpi', 'balance', 'substracted', 'reflect', 'bpi', 'account', 'days', 'ticket', 'number', 'need', 'money', 'emergency', 'gods', 'sake', 'replied', 'comment', 'email', 'emailed', 'many_times', 'resolve']",Transaction Related
2020-01-06 12:40:10,"['trash', 'took', 'minutes', 'take', 'picture', 'passport', 'though', 'many_times', 'tried', 'different', 'angles', 'possible', 'recognize', 'passport', 'frustrated', 'pissed', 'something']",Account Related
2020-01-06 12:49:56,"['reported', 'issue', 'december', 'amazingly', 'issue', 'one', 'week', 'progress', 'etr', 'stop', 'non_sense', 'stop', 'soon', 'recommend', 'anymore', 'far', 'coinsph', 'way', 'better', 'never', 'ending', 'system', 'blah_blah', 'blah']",Transaction Related
2020-01-06 13:47:50,"['quite', 'use', 'lot', 'buy_load', 'however', 'received', 'cashbacks', 'gscore', 'stopped', 'increasing', 'reaching', 'fix', 'already', 'thinking', 'switching', 'sent', 'email', 'customer_service', 'regarding', 'got', 'reply']",Transaction Related
2020-01-06 15:18:01,"['features', 'working']",Account Related
2020-01-06 18:07:28,"['see', 'latest', 'transaction_history']",Account Related
2020-01-06 18:14:25,"['stupid', 'service', 'slow']",Product Related
2020-01-06 19:03:14,"['increased', 'gcredit', 'however', 'use', 'neither', 'paying', 'bill', 'qr', 'scan', 'code', 'useless', 'inform', 'abt', 'issue', 'weeks', 'problem', 'unresolved']",Transaction Related
2020-01-06 20:46:34,"['got', 'suspended', 'paid', 'gcredit', 'due', 'time', 'use', 'gcredit', 'kindly', 'assist', 'matter']",Transaction Related
2020-01-06 21:12:59,"['gcredit', 'work', 'months', 'already']",Transaction Related
2020-01-06 21:55:11,"['always', 'get', 'notification', 'saying', 'unpaid', 'ggcredit', 'incurred', 'penalty', 'fee', 'fact', 'always', 'settled', 'dues', 'way', 'due_date', 'gcredit', 'suspended', 'sent', 'multiple', 'emails', 'proof', 'payments', 'one', 'representatives', 'said', 'sent', 'mistake', 'use', 'gcredit', 'considering', 'uninstalling', 'application']",Transaction Related
2020-01-06 22:23:42,"['updated', 'trying', 'open', 'giving', 'error', 'unexpected_error', 'occured', 'try']",Account Related
2020-01-06 23:17:24,"['problem', 'mpin', 'register', 'new', 'account', 'requirements', 'done', 'asks', 'mpin', 'digit_code', 'unlock', 'newly', 'registered', 'account', 'give', 'mpin', 'fix', 'messenger', 'doest', 'work', 'sure', 'kind', 'problem']",Product Related
2020-01-07 00:12:04,"['cnt', 'access']",Account Related
2020-01-07 03:42:47,"['login', 'cuz', 'forgot_mpin', 'remember', 'putting', 'one', 'tried', 'recover', 'always', 'gets', 'error', 'stuck', 'use']",Product Related
2020-01-07 04:38:35,"['used', 'love', 'referred', 'friends', 'latest', 'update', 'longer', 'cash', 'paypal', 'system', 'sucks', 'customer_service', 'sucks', 'decided', 'stop', 'recommend', 'already', 'reached', 'support', 'offer', 'solution']",Customer Service
2020-01-07 08:16:39,"['active', 'years', 'reaching', 'gcredit', 'suspend', 'thou', 'payment', 'late', 'hays']",Transaction Related
2020-01-07 08:22:16,"['use', 'gcredit', 'sorry', 'mababasa', 'email', 'false', 'hope', 'marrinig', 'agent', 'wala', 'gscore', 'bumababa', 'imagine', 'months', 'pinapaasa', 'ayus', 'aq', 'magtransact', 'eexceed', 'account', 'tas', 'mapapalya', 'gcredit']",Transaction Related
2020-01-07 08:22:24,"['wala', 'load', 'nio']",Verification
2020-01-07 08:31:34,"['resolve', 'ongoing', 'issue', 'month', 'payment', 'made', 'time', 'gcredit', 'suspended', 'account', 'wanted', 'pay', 'zero', 'balancelike', 'whaaat', 'bayaran', 'balance', 'penalty', 'multiple_tickets', 'opened', 'talked', 'different', 'reps', 'email', 'hotline', 'live_chat', 'email', 'getting', 'false', 'assurances', 'one', 'answer', 'remains', 'suspended', 'unpaid', 'balance']",Transaction Related
2020-01-07 09:09:28,"['paid', 'meralco', 'bills', 'transactions', 'successfully_processed', 'days', 'later', 'received', 'messages', 'three', 'transactions', 'unsuccessfully', 'processed', 'due', 'system', 'activity', 'pay', 'payment', 'appbayad', 'center', 'anymore', 'since', 'bills', 'already', 'overdue', 'system', 'inform_us', 'immediately', 'payment', 'unsuccessfull']",Transaction Related
2020-01-07 09:13:16,"['hello', 'makapagload', 'smart', 'laging', 'unavailable', 'nagpapakita', 'mafix', 'salamat']",Verification
2020-01-07 09:28:31,"['use', 'gcredit', 'feature', 'almost', 'month', 'good', 'credit', 'standing', 'always', 'pays', 'due', 'time', 'longer', 'use', 'gcredit', 'feature', 'contact', 'email', 'support', 'provide', 'lame', 'excuses', 'really', 'informing', 'happened', 'use', 'service']",Transaction Related
2020-01-07 09:52:51,"['gcashs', 'customer_service', 'escalations', 'worst', 'reported', 'erroneous', 'cashin', 'one', 'number', 'difference', 'hour', 'made', 'touch', 'pay', 'user', 'denies', 'account', 'said', 'party', 'withdrew', 'whole', 'amount', 'following', 'day', 'protect', 'users', 'erroneous', 'transactions', 'escalations', 'reply', 'get', 'touch', 'party', 'directly', 'mediate', 'protect', 'users']",Transaction Related
2020-01-07 10:50:33,['use'],Transaction Related
2020-01-07 11:13:22,"['unstable', 'latest', 'update', 'could', 'manage', 'credit', 'anymore', 'much', 'want', 'pay', 'gcredit', 'advance', 'time', 'since', 'time', 'first', 'used', 'unfortunately', 'due', 'latest', 'upgrade', 'could', 'frustrating', 'done', 'everything', 'problem', 'fixed', 'avail', 'support', 'group', 'anything', 'whether', 'online', 'email']",Transaction Related
2020-01-07 11:20:56,"['happened', 'gscore', 'always', 'depleting', 'heck']",Account Related
2020-01-07 13:14:05,"['buy_load', 'credit_card', 'smart', 'feature', 'come', 'uninstall']",Product Related
2020-01-07 15:21:00,"['use', 'cash', 'reflect', 'already', 'debited', 'bank', 'filed', 'report', 'dec', 'jan', 'support_team', 'could', 'tell', 'exactly', 'get', 'money', 'back', 'customer_service', 'replies', 'templated', 'feel', 'progress', 'report']",Transaction Related
2020-01-07 15:25:44,"['wala', 'customer_service', 'paulit', 'follow', 'wala_parin', 'nangyayari', 'problemang', 'raise', 'hays']",Verification
2020-01-07 15:39:07,"['much', 'updates']",Customer Service
2020-01-07 15:43:03,"['already', 'verified', 'removed', 'able', 'complete', 'verification', 'time', 'try', 'take', 'picture', 'say', 'move', 'farther', 'away', 'times', 'habol', 'full', 'body', 'shot', 'went', 'trouble', 'going', 'globe', 'verified', 'removed', 'info', 'date', 'center', 'said', 'got', 'canned', 'response', 'following', 'steps', 'complete', 'verification', 'poor', 'cs']",Account Related
2020-01-07 17:09:09,"['get', 'make', 'bsic', 'user', 'pay', 'credit_card', 'dues', 'happen', 'tried', 'many_times', 'sending', 'application', 'fully', 'verification', 'nothing_happens', 'account', 'balance', 'almost', 'big_amount', 'fix', 'ovedue', 'payments', 'money', 'happen', 'separate', 'payment', 'dissappointed']",Account Related
2020-01-07 17:49:01,"['poor', 'service', 'paid', 'credit', 'cash', 'wallet', 'replenished', 'gcredit', 'limit', 'payment', 'go']",Transaction Related
2020-01-07 17:50:21,['install'],Product Related
2020-01-07 18:58:46,"['terrible', 'hard', 'reach', 'unproductive', 'customer_service', 'gcredit', 'working', 'anymore']",Transaction Related
2020-01-07 19:45:16,"['ticket', 'filed', 'last_december', 'refund', 'till', 'jow', 'january', 'binalik', 'pera', 'call', 'speciallist']",Customer Service
2020-01-07 21:09:01,"['dati', 'ok', 'upon', 'experiencebut', 'lately', 'safe', 'gamitin', 'apps', 'nyoeverytime', 'uppdate', 'nasisira', 'account', 'naroorong', 'open', 'account', 'last_december', 'inbalido', 'serbisyo', 'nyodi', 'mkpagtransfer', 'makaloadpay', 'bill', 'spati', 'gcreditso', 'nstock', 'pera', 'nminuntil', 'ganun', 'rincsr', 'wala', 'mgawaat', 'hrap', 'mkontact']",Customer Service
2020-01-07 21:58:04,"['gcredit', 'magamit', 'cavite', 'nagkataon', 'sobrang', 'laki', 'babayaran', 'tas', 'error', 'cash', 'nalang', 'tuloy', 'ganito', 'dati', 'tumawag', 'ren', 'customer_service', 'wala', 'magagawa', 'limitado', 'hawak', 'kase', 'ibang', 'team', 'hawak', 'update', 'nakaka', 'trauma', 'gamitin']",Verification
2020-01-07 23:45:49,"['resetting', 'pins', 'difficult', 'tsk']",Product Related
2020-01-08 00:08:05,"['link', 'bpi', 'account']",Account Related
2020-01-08 00:16:24,"['think', 'definitely', 'reconsider', 'creating', 'one', 'totally', 'unsafe', 'account', 'directly', 'related', 'globe', 'phone_number', 'signed', 'postpaid', 'account', 'signed', 'phone_number', 'associated', 'previous', 'owner', 'activated', 'account', 'includes', 'previous', 'owners', 'info', 'birthdate', 'email_address', 'full', 'name', 'info', 'might', 'include', 'linked', 'accts', 'wallet', 'value']",Transaction Related
2020-01-08 05:44:00,"['terrible', 'customer_service', 'resolve', 'customers', 'issues', 'give', 'late', 'penalty', 'fee', 'suspended', 'account', 'balance', 'fully', 'settled', 'time']",Transaction Related
2020-01-08 08:06:57,['satisfied'],Product Related
2020-01-08 08:13:37,"['scam', 'issue', 'resolved', 'called', 'customer_care', 'number', 'kept', 'rerouting', 'automated', 'voice', 'msg', 'mind', 'submitted', 'ticket', 'last_month', 'december', 'got', 'response', 'date', 'worst', 'money', 'ever']",Customer Service
2020-01-08 09:29:53,"['let', 'register', 'last', 'step', 'says_oops', 'seems', 'problem', 'gr']",Account Related
2020-01-08 11:55:53,"['poor_customer', 'service']",Customer Service
2020-01-08 12:49:00,"['pay', 'qrbarcode', 'unable', 'generate', 'code', 'error', 'internet_connection', 'though']",Product Related
2020-01-08 13:11:30,"['coz', 'really', 'convenient', 'use', 'later', 'always', 'telling', 'update', 'apps']",Account Related
2020-01-08 13:33:51,"['always', 'system', 'busy']",Account Related
2020-01-08 13:55:44,"['install', 'paying_bills', 'bank_transfer', 'cashing', 'service', 'degraded', 'time', 'escalated', 'concerns', 'specialists', 'resolved', 'issue', 'date', 'uninstalling', 'get', 'money', 'back']",Transaction Related
2020-01-08 15:41:23,"['try', 'use', 'load', 'globe', 'home_prepaid', 'wifi', 'broadband', 'option', 'hope', 'fix']",Product Related
2020-01-08 16:41:51,"['today', 'jan', 'hack', 'account', 'tubis', 'laman']",Verification
2020-01-08 17:49:15,"['badtrip', 'magbayad', 'ayaw_gumana', 'wala', 'dalang', 'cash', 'ending', 'wala', 'nabili']",Verification
2020-01-08 17:50:11,"['remember', 'mpin']",Product Related
2020-01-08 19:10:40,"['open', 'anymore', 'balance', 'fix']",Product Related
