date,title_review_tokenized,Topic
2020-01-04 12:59:40,"['trust', 'money', 'rating', 'stars', 'given', 'worthless', 'offer', 'side', 'services', 'investments', 'savings', 'charity', 'donation', 'tools', 'fix', 'basic', 'feature', 'able', 'cash', 'conveniently', 'avail', 'services', 'within', 'put', 'money', 'first', 'fully_verified', 'user', 'eversince', 'installed', 'unable', 'link', 'bank', 'account', 'cash', 'online', 'options', 'paypal', 'creditdebit', 'card', 'always', 'many', 'technical', 'issues', 'begin', 'since', 'link', 'bank', 'account', 'withdrawing', 'money', 'challenge', 'well', 'option', 'simply', 'going', 'convenience', 'stores', 'put', 'money', 'defeats', 'purpose', 'bother', 'installing', 'settle', 'basic', 'matters', 'touch', 'finger', 'worst', 'part', 'live', 'support', 'totally', 'useless', 'keep', 'asking', 'questions', 'details', 'unrelated', 'issue', 'reported', 'days', 'going', 'circles', 'totally', 'gave', 'talking', 'trust', 'service', 'wherein', 'several', 'different', 'staff', 'keep', 'asking', 'bank', 'account', 'details', 'unsecure', 'could', 'impose', 'potential', 'privacy', 'security', 'issues', 'user', 'guts', 'spill', 'private', 'info', 'fear', 'potentially', 'losing', 'money', 'guest', 'keep', 'service', 'otherwise', 'waste', 'time', 'installing', 'find', 'another', 'company', 'reputable', 'stable', 'cash', 'service']",Customer Service
2020-01-04 14:45:08,"['dissapointed', 'refuse', 'download', 'poor', 'ratings']",Product Related
2020-01-05 06:52:06,"['potential', 'personal', 'security', 'breach', 'keeps_crashing', 'trying', 'verify', 'info', 'contacted', 'support', 'asked', 'provide', 'personal', 'information', 'several', 'months', 'asking', 'provide', 'information', 'used', 'information', 'provided', 'earlier', 'conduction', 'transactions', 'knowledge', 'making', 'loan', 'behalf', 'need', 'reported', 'data', 'privacy', 'commission']",Verification
2020-01-05 13:52:04,"['enroll', 'bpi', 'acct', 'everytime', 'enroll', 'bpi', 'cashin', 'prompts', 'username', 'pw', 'incorrect', 'though', 'made', 'sure', 'correct']",Customer Service
2020-01-06 03:52:10,"['cash', 'problem', 'refund', 'failed', 'transaction', 'last', 'november', 'immediate', 'action']",Customer Service
2020-01-06 09:03:12,"['offscreen', 'checkbox', 'checkpress', 'check', 'box', 'agree', 'terms', 'investment', 'option', 'half', 'box', 'outside', 'screen']",Product Related
2020-01-07 01:48:57,"['gcredit', 'working', 'puregold', 'almost', 'months', 'verified', 'customer', 'since', 'customer_service', 'email', 'answer', 'directly', 'working', 'waste', 'time', 'gaining', 'gscore', 'hep', 'high', 'credit', 'limit', 'already', 'higher', 'limit', 'time', 'use', 'anymore']",Customer Service
2020-01-07 05:32:28,"['lost', 'saved', 'biller', 'saved', 'billers', 'lost', 'happened']",App Issues
2020-01-08 04:42:18,"['flip', 'side', 'simple', 'said', 'supposed', 'make', 'easy', 'manage', 'bills', 'finances', 'easy', 'use', 'interface', 'looked', 'simple', 'easy', 'use', 'difficult', 'one', 'got', 'fully_verified', 'label', 'could', 'access', 'everything', 'promised', 'invest', 'save', 'worse', 'keep', 'reverify', 'could', 'get', 'profile', 'updated', 'access', 'upgraded', 'features', 'two', 'multiple_times', 'verification', 'add', 'address', 'correctly', 'profile', 'page', 'reflect', 'correct', 'one', 'three', 'followed', 'instructions', 'add', 'email_address', 'get', 'damn', 'thing', 'updated', 'ikeep', 'getting', 'error_message', 'oops', 'something_went', 'wrong', 'guess', 'right', 'wrong', 'use']",Customer Service
2020-01-08 09:40:22,"['unable', 'update', 'email', 'getting', 'frustrated', 'update', 'email', 'application', 'useless', 'troubleshooting', 'email', 'support', 'tried', 'send', 'message', 'messenger', 'support', 'helpful']",Transaction Related
2020-01-09 03:44:37,"['gcredit', 'working', 'month', 'gcredit', 'stil', 'available', 'month', 'issue', 'remains', 'unresolved', 'think', 'need', 'shutdown', 'feature', 'useless', 'thanks', 'really', 'poor_customer', 'service']",Customer Service
2020-01-09 07:17:48,"['useful', 'link', 'bank', 'account', 'enter', 'details', 'notice', 'pop', 'screen', 'stating', 'cards', 'client', 'cash', 'link', 'cards', 'useless']",Product Related
2020-01-09 12:45:13,"['dissapointed', 'days', 'untill', 'access', 'cash', 'linked', 'bank', 'card', 'support', 'emailed', 'chat', 'answer', 'resolution', 'give', 'feedback', 'till', 'thinking', 'deactivating', 'unreliable']",Product Related
2020-01-10 01:55:33,"['worst_customer', 'support', 'trouble', 'cashing', 'months', 'honestly', 'support', 'everywhere', 'go', 'number', 'says', 'valid', 'number', 'raised', 'support', 'fixed', 'disappointed']",Customer Service
2020-01-10 05:25:41,"['mastercard', 'helpful', 'easy', 'use', 'payables', 'problem', 'buy', 'mastercard', 'months', 'ago', 'bought', 'paid', 'mastercard', 'deliver', 'mastercard', 'scam']",Product Related
2020-01-10 18:07:39,"['broadband', 'reload', 'option', 'suddenly', 'showing', 'loaded', 'buy', 'homesurf', 'package', 'globe', 'prepaid', 'broadband', 'loading', 'option', 'buy_load', 'broadband', 'appear', 'anymore']",Customer Service
2020-01-11 09:48:12,"['able', 'use', 'gcredit', 'system', 'reliable', 'use', 'much', 'use', 'gcredit', 'mos', 'already', 'delete', 'later']",Customer Service
2020-01-12 01:08:08,"['unauthorize', 'adjustment', 'wallet', 'friend', 'transferred', 'wallet', 'minutes', 'wallet', 'automatically', 'adjusted', 'plus', 'missing', 'wallet', 'automatically', 'reported', 'center', 'last', 'october', 'present', 'solved', 'keep', 'calling', 'hotline', 'since', 'incident', 'keep', 'getting', 'answers', 'team', 'currently', 'invistigating', 'concern', 'want', 'money', 'back', 'use', 'gcredit', 'nevermind', 'safe', 'otp', 'feature']",Product Related
2020-01-13 06:32:45,"['mpin', 'issues', 'forgot', 'mpin', 'recover', 'anymore', 'anong', 'recover', 'tama', 'nman', 'sagot', 'tanong', 'mali', 'tsk', 'tsk', 'maganda']",Product Related
2020-01-13 13:24:18,"['booooo', 'use', 'comes', 'bank_transfer', 'try', 'know']",Customer Service
2020-01-13 15:34:11,"['gcredit', 'working', 'title', 'says', 'gcredit', 'working', 'poor_customer', 'service', 'consolation', 'able', 'plant', 'tree', 'real']",Customer Service
2020-01-15 03:06:51,"['useless', 'totally', 'unusable', 'takes', 'time', 'load', 'always', 'stating', 'system', 'busy', 'try', 'later', 'better', 'apps', 'one']",Verification
2020-01-15 03:51:01,"['costumer', 'support', 'shut', 'costumer', 'support', 'department', 'useless', 'wasting', 'money', 'department', 'concerns', 'since', 'jan', 'reply', 'email', 'two', 'weeks', 'counting', 'discouraging', 'upsetting', 'mood', 'sometimes', 'wonder', 'failed', 'trusting']",Customer Service
2020-01-15 03:51:51,"['gscore', 'computation', 'fair', 'use', 'daily', 'basis', 'bills_payment', 'purchasing', 'loadload', 'combos', 'settling', 'gcredit', 'weeks', 'due', 'date', 'cashin', 'sending', 'money', 'joining', 'promos', 'saving', 'find', 'gscore', 'decreasing', 'frustrating', 'least', 'breakdown', 'points', 'reason', 'decreased', 'point', 'noted', 'gscore', 'computation', 'perfect', 'cmon', 'planning', 'fix', 'lost', 'score', 'credited', 'back', 'happen', 'update', 'formula', 'seem', 'fair']",Verification
2020-01-15 11:03:08,"['link', 'card', 'paypal', 'acc', 'smooth', 'verification_process', 'link', 'paypal', 'bank', 'card', 'error', 'messages', 'pop', 'every_time', 'attempt', 'thought', 'perfect', 'pay', 'sss', 'contributions', 'bills', 'seems', 'lot', 'bad', 'reviews', 'sayang']",Customer Service
2020-01-15 12:08:49,"['bulok', 'sobrang', 'bulok', 'laging', 'maintenance', 'palube', 'tagal', 'paka', 'bagal']",Customer Service
2020-01-16 01:43:45,"['center', 'maayos', 'center', 'nakakatulong', 'hndi', 'marunong', 'magayos', 'problema', 'ska', 'promos', 'wg', 'post', 'marereceive', 'benefit', 'papakahirap', 'mareceive']",Customer Service
2020-01-16 02:56:21,"['linking', 'paypal', 'account', 'plz', 'fix', 'link', 'paypal', 'account']",Customer Service
2020-01-16 12:03:20,"['data', 'privacy', 'issue', 'auto', 'registers', 'cimb', 'bank', 'went', 'registration', 'process', 'cimb', 'google', 'suddenly', 'emails', 'someone', 'trying', 'access', 'google', 'account', 'careful', 'information', 'money', 'apps', 'customer_service', 'helpful', 'rude', 'regret', 'signing', 'use', 'service']",Product Related
2020-01-16 14:02:03,"['mpin', 'create', 'mpin', 'password']",Product Related
2020-01-16 16:07:51,"['laggy', 'bad', 'interface', 'fix', 'user', 'interface', 'tick', 'box', 'investment', 'feature', 'hoe', 'invest']",Customer Service
2020-01-17 01:14:20,"['full', 'errorsbugs', 'fully_verified', 'user', 'experienceuse', 'functions', 'fully_verified', 'users']",Customer Service
2020-01-17 05:18:14,"['worst', 'service', 'recommend', 'friends', 'families', 'inconvenient', 'amount', 'already', 'debited', 'account', 'receiver', 'later', 'message', 'received', 'money', 'reflect', 'within', 'business', 'days', 'legal', 'simple', 'way', 'getting', 'money', 'others']",Product Related
2020-01-19 12:27:40,"['theives', 'ninakaw', 'months', 'pabalik', 'balik', 'tawag', 'nakakatulong', 'naibalik', 'pera', 'wag', 'gumamit', 'nanakawin', 'pera']",Product Related
2020-01-20 22:06:06,"['convenient', 'hi', 'fix', 'kaagad', 'updated', 'transaction_history', 'papano', 'makikita', 'reference', 'code', 'sakaling', 'dumating', 'code', 'frustrating', 'long', 'line', 'fix', 'issue']",Transaction Related
2020-01-21 05:04:36,"['mastercard', 'ordered', 'mastercard', 'months', 'ago', 'received', 'one', 'deducted', 'account']",Product Related
2020-01-22 02:57:15,"['profile', 'updates', 'work', 'reason', 'allow', 'manage', 'credit', 'always', 'asks', 'update', 'profile', 'done', 'several_times', 'never', 'updates', 'result', 'able', 'pay', 'gcredit', 'fix']",Product Related
2020-01-22 13:03:17,"['nawala', 'pera', 'nangangain', 'pera', 'poota', 'kinain', 'peso', 'load', 'transaction', 'error', 'ampoota']",Product Related
2020-01-22 15:00:57,"['working', 'literally', 'work', 'phone', 'updated', 'got', 'fully_verified', 'use', 'services', 'offered', 'tried', 'input', 'card', 'always_says', 'problem', 'ao', 'try', 'later', 'always', 'recommend', 'unless', 'fix']",Customer Service
2020-01-22 23:28:29,"['email', 'verification', 'everytime', 'try', 'update', 'email_address', 'either', 'get', 'error', 'seems', 'problem', 'try', 'later', 'go', 'receive', 'email', 'verification']",Product Related
2020-01-23 05:19:59,"['poor', 'poor', 'service', 'buy_load', 'choice', 'disabled', 'others', 'available', 'error', 'always', 'getting', 'nerve', 'thing', 'supposed', 'convenience']",Customer Service
2020-01-23 05:46:52,"['trouble', 'opening', 'account', 'open', 'account', 'forgot', 'mpin', 'questions', 'aftercthey', 'send', 'verification_code']",Transaction Related
2020-01-23 16:34:25,"['needing', 'attention', 'soon', 'possible', 'withdraw', 'money', 'gsave', 'idea', 'money', 'went', 'balance', 'received', 'money', 'always_says', 'something', 'wrong', 'try', 'transaction', 'sends', 'code', 'transaction', 'says', 'something', 'wrong', 'cashin', 'eleven', 'stores', 'hope', 'could', 'kindly_fix', 'matter']",Customer Service
2020-01-24 01:09:58,"['buy_load', 'issues', 'allow', 'buy_load', 'always_says', 'opps', 'process', 'time', 'huh']",Customer Service
2020-01-24 12:35:43,"['bwisit', 'application', 'give', 'stress', 'probably', 'lose', 'money', 'seriously']",Product Related
2020-01-25 02:54:21,"['sign', 'trying', 'sign', 'link', 'friend', 'sent', 'get', 'past', 'mpin', 'step', 'keep', 'getting', 'error_message', 'tried', 'web', 'problem', 'persists', 'waste', 'time', 'stupid']",Customer Service
2020-01-25 18:52:10,"['money', 'deducting', 'think', 'hackers', 'access', 'seen', 'post', 'people', 'reacting', 'losing', 'money', 'forno', 'reason', 'fix', 'soon', 'possible']",Customer Service
2020-01-27 09:02:24,"['subscribe', 'product', 'investment', 'hey', 'subscribe', 'product', 'bcs', 'tick', 'box', 'confirm', 'read', 'terms', 'conditions', 'fix', 'need', 'invest']",Product Related
2020-01-27 17:37:06,"['forest', 'thought', 'easy', 'contribute', 'environment', 'forest', 'need', 'loooooot', 'transactions', 'lot', 'emoney', 'spent', 'could', 'plant', 'single', 'tree', 'could', 'buy', 'sapling', 'plant', 'backyard', 'pot', 'install', 'attracted', 'forest']",Verification
2020-01-28 06:07:59,"['oops', 'seems', 'problem', 'add', 'card', 'always', 'keeps_saying', 'profile', 'updated', 'already', 'updated', 'least', 'times']",Customer Service
2020-01-28 09:40:19,"['load', 'service', 'loaded', 'times', 'recieved', 'two', 'pesos', 'load']",Transaction Related
2020-01-28 09:43:26,"['nothing', 'disatisfucktion', 'cashing', 'problem', 'damn', 'whenever', 'purchase', 'load', 'never', 'went', 'amount', 'deducted', 'people', 'nothing', 'scam', 'earth', 'money', 'go', 'happened', 'million', 'times', 'already']",Product Related
2020-01-29 00:53:09,"['update', 'downgrade', 'says', 'account', 'fully_verified', 'followed', 'procedures', 'make', 'however', 'sending', 'money', 'bank_transfer', 'pay', 'qr', 'code', 'pay_bills', 'limited', 'seems', 'problem']",Transaction Related
2020-01-30 14:29:38,"['choice', 'years', 'experienced', 'multiple', 'concerns', 'specially', 'cashin', 'withdraw', 'atm', 'enough', 'latest', 'issue', 'cash', 'transaction', 'debited', 'bank', 'credited', 'first_time', 'transaction', 'december', 'reviewed', 'specialized', 'team', 'almost', 'months', 'counting', 'swear', 'got', 'money', 'back', 'never', 'use', 'btw', 'customer_support', 'useless']",Product Related
2020-01-31 08:13:39,"['use', 'certain', 'banks', 'cash', 'month', 'due', 'recommendations', 'people', 'seems', 'good', 'useless', 'since', 'cash']",Product Related
2020-01-31 18:11:31,"['weak', 'new', 'user', 'nanghihingi', 'mpin', 'alam', 'mpin', 'hayup']",Product Related
2020-02-02 12:00:33,"['use', 'gcredit', 'gcredit', 'working', 'fix']",App Issues
2020-02-02 20:54:26,"['worst_customer', 'service', 'worst']",Customer Service
2020-02-02 22:46:50,"['buggiest', 'ever', 'whoevers', 'behind', 'deserves', 'get', 'fired', 'one', 'problems', 'encountered', 'paying', 'electric', 'bill', 'keeps_saying', 'account', 'number', 'invalid', 'okay']",Customer Service
2020-02-03 01:04:13,"['gcredit', 'working', 'gcredit', 'working']",App Issues
2020-02-03 01:20:39,"['fake', 'fund', 'transfer', 'written', 'limit', 'says', 'transferred', 'total', 'could', 'transfer', 'anymore', 'transferred', 'remaining', 'money', 'could', 'get', 'back', 'without', 'hassle', 'need', 'go', 'outlets', 'get', 'asking', 'valid_id', 'emailed', 'regarding', 'concern', 'email', 'verified', 'account', 'upload', 'requirements', 'needed', 'sense', 'verifications', 'first', 'place']",Customer Service
2020-02-03 09:50:35,"['incompetent', 'reported', 'unauthorised', 'transactions', 'account', 'worth', 'pesos', 'months', 'review', 'numerous', 'follow', 'ups', 'made', 'decided', 'give', 'money', 'back', 'reason', 'report', 'small', 'transactions', 'made', 'related', 'issue', 'took', 'months', 'review', 'could', 'say', 'obviously', 'care', 'small_amount', 'transactions', 'want', 'pesos', 'back', 'currently', 'seeking', 'legal', 'company', 'seem', 'care']",Verification
2020-02-03 13:15:42,"['maintenance', 'natapos', 'kelang', 'katapusan', 'buwan', 'bayaran', 'bills', 'saka', 'mmaintenance', 'useless', 'service', 'pay_bills']",Customer Service
2020-02-04 22:48:54,"['worst', 'worst', 'center', 'chatted', 'multiple', 'person', 'concern', 'got', 'escalated', 'result', 'right', 'away', 'customer_service', 'receptionistget', 'concern', 'escalate', 'power', 'control', 'fix', 'issue', 'right', 'away', 'keep', 'saying', 'worries', 'concern', 'resolved', 'provide', 'specific', 'time', 'frame', 'keep', 'reassuring', 'expert', 'team', 'contact', 'us', 'done']",Customer Service
2020-02-05 04:12:03,"['refer', 'friends', 'balance', 'invite', 'friend', 'watch', 'register', 'balance']",Transaction Related
2020-02-05 07:37:19,"['worst', 'costumer_service', 'honestly', 'love', 'convenient', 'simple', 'costumer_service', 'worst', 'cashed', 'pesos', 'registered', 'bank', 'account', 'bank', 'account', 'deducted', 'reflect', 'account', 'called', 'emailed', 'live', 'chat', 'costumer_service', 'month', 'get', 'proper', 'response', 'progress', 'problem']",Verification
2020-02-05 08:31:20,"['cimb', 'withdrawal', 'button', 'new', 'updated', 'apps', 'deposit', 'withdrawal']",Transaction Related
2020-02-05 11:11:54,"['gcredit', 'shut', 'use', 'gcredit', 'anymore']",App Issues
2020-02-07 08:21:24,"['starting', 'annoying', 'use', 'gcredit', 'anymore']",Customer Service
2020-02-07 11:46:11,"['issue', 'reinstall', 'unable', 'launch', 'reinstalling']",Transaction Related
2020-02-08 01:34:12,"['poorest', 'customer_service', 'submitted', 'dispute', 'thesame', 'day', 'transaction', 'made', 'almost', 'month', 'update', 'whatsoever', 'receipts', 'screenshots', 'sent', 'takes', 'forever', 'resolve']",Transaction Related
2020-02-08 09:20:54,"['reset', 'password', 'hard', 'reset', 'password', 'recover', 'account']",Verification
2020-02-09 02:17:20,"['gcredit', 'pay_bills', 'gcredit', 'fix']",App Issues
2020-02-09 11:52:48,"['gcredit', 'gcredit', 'working', 'since', 'december']",App Issues
2020-02-09 15:51:25,"['emoney', 'deduction', 'past', 'transactions', 'okay', 'sadly', 'today', 'bought', 'load', 'received', 'emoney', 'deducted', 'send', 'notification', 'autoloadmax', 'successful', 'time', 'receive', 'message']",Transaction Related
2020-02-10 09:35:03,"['verification', 'error', 'get_verified', 'dumb', 'recognize', 'prc_id']",Customer Service
2020-02-10 15:45:41,"['awful', 'experience', 'worst', 'experience', 'tried', 'cash', 'mypaypal', 'account', 'twice', 'month', 'tried', 'today', 'says', 'needs', 'updating', 'tried', 'ti', 'update', 'says', 'updated', 'heck', 'happening', 'system', 'saying', 'better', 'happens', 'tried', 'contacting', 'support', 'luck', 'feels', 'talking', 'robot', 'kept', 'asking', 'question', 'understand', 'sometimes', 'system', 'error', 'thing', 'supports', 'bad', 'point', 'asking', 'simple', 'question', 'kept', 'asking', 'details', 'issue', 'already', 'explain', 'wrong', 'stop', 'script', 'giving', 'need', 'say', 'forward', 'higher', 'support', 'need', 'wait', 'service', 'give', 'customer', 'apology', 'customer_support', 'issue', 'happens', 'stop']",Customer Service
2020-02-10 23:11:03,"['error', 'smooth', 'transaction', 'bsnss', 'selling', 'products', 'services', 'yrs', 'definitely', 'say', 'worst_customer', 'service', 'ever', 'encountered', 'resolution', 'simple', 'matter', 'ever', 'spiels', 'apologize', 'inconve', 'response', 'every', 'email', 'info', 'solution', 'spiels', 'use', 'save', 'hard_earned', 'money', 'get', 'back', 'lost', 'system']",Verification
2020-02-10 23:28:43,"['cash', 'bpi', 'last', 'time', 'used', 'days_ago', 'cashin', 'says', 'oops', 'old', 'version', 'updated', 'displays', 'message']",Customer Service
2020-02-11 01:02:53,"['cash', 'problem', 'failed', 'cash', 'ins', 'prompting', 'update', 'apparently', 'failed', 'cash', 'bank_cards']",Product Related
2020-02-11 01:19:16,"['cash', 'cash', 'giving', 'error', 'msg', 'version', 'updated', 'use', 'gredit', 'pay_bills']",Customer Service
2020-02-11 03:14:42,"['unusable', 'login', 'became', 'unusable', 'damn']",Customer Service
2020-02-11 16:18:19,"['fix', 'purchase', 'keep', 'rejecting', 'php', 'ammount', 'buying', 'php', 'purchase', 'say', 'spend', 'limit', 'buying', 'stuff', 'loaf', 'bull', 'crap', 'man']",App Issues
2020-02-13 16:22:35,"['promising', 'application', 'suddenly', 'negativr', 'year', 'already', 'application', 'recently', 'encountered', 'bug', 'money', 'went', 'floating', 'status', 'transfer', 'withdraw', 'cimb', 'bank', 'savings', 'scary', 'repeat', 'put', 'hard_earned', 'money', 'stay', 'away', 'application', 'review']",Transaction Related
2020-02-15 11:35:03,"['many', 'issuescustomer', 'service', 'unhelpful', 'thought', 'great', 'issues', 'payqr', 'become', 'scary', 'confirmation', 'sms', 'take', 'time', 'thus', 'wait', 'several', 'minutes', 'hour', 'complete', 'transaction', 'way', 'want', 'pay', 'cash', 'money', 'deducted', 'already', 'trust', 'payment', 'anymore', 'scared', 'rush', 'encounter', 'shame', 'entire', 'point', 'feature', 'fast', 'transaction', 'buy_load', 'always_unavailable', 'sometimes', 'need', 'buy_load', 'right', 'away', 'could', 'feature', 'available', 'goextra', 'something', 'really', 'sure', 'name', 'promises', 'pesos', 'voucher', 'try', 'claim', 'always', 'get', 'error', 'mean', 'paying', 'think', 'voucher', 'really', 'excessive', 'benefit', 'customer', 'claim', 'false', 'advertising', 'promo', 'description', 'really', 'mad', 'claim', 'want', 'say', 'included', 'really', 'available', 'say', 'pay', 'netflix', 'amex', 'try', 'set', 'netflix', 'accept', 'contacted', 'said', 'amex', 'valid', 'reached', 'rep', 'told', 'problem', 'tried', 'ask', 'fix', 'got', 'response', 'told', 'wait', 'took', 'ten', 'minutes', 'gave', 'know', 'one', 'saying', 'correct', 'thing', 'far', 'major', 'things', 'problems', 'overall', 'nice', 'love', 'know', 'could', 'worked']",Customer Service
2020-02-16 14:56:05,"['version', 'create', 'version', 'fit', 'benefit', 'users', 'thanks']",Verification
2020-02-16 22:42:32,"['system', 'activity', 'notification', 'sent', 'regarding', 'system', 'activity', 'transferring', 'money', 'sudden', 'till', 'money', 'transferred', 'reach', 'credited', 'soon', 'possible', 'due', 'emergency', 'person', 'died', 'bc', 'unreliable', 'chat_support', 'money', 'take', 'business', 'days']",Verification
2020-02-17 05:38:09,"['good', 'worst', 'remove', 'credit', 'option', 'highly', 'affects', 'cash', 'flow']",Customer Service
2020-02-18 04:54:24,"['hard', 'use', 'hard', 'use', 'beware', 'creating', 'account', 'hard', 'delete', 'user', 'friendly', 'lot', 'glitches', 'customer_service', 'poor', 'possible']",Customer Service
2020-02-18 15:39:18,"['gredit', 'working', 'gcredit', 'working', 'paying_bills']",Verification
2020-02-20 09:24:14,"['paying_bills', 'gcredit', 'removed', 'without', 'notice', 'grabe', 'tinanggal', 'gcredit', 'pagbabayad', 'bills', 'abiso', 'inyo']",App Issues
2020-02-20 10:10:42,"['non', 'sense', 'set', 'mpin', 'ehen', 'first', 'downloaded', 'asking', 'mpin', 'ridiculous', 'non', 'sense', 'answered', 'verification', 'questions', 'go', 'hell', 'birthday', 'right', 'credit', 'limit', 'remember', 'started', 'facebook', 'messenger', 'ask', 'mpin', 'time', 'really', 'hard', 'right', 'coz', 'seems', 'made', 'provide', 'verification', 'questions', 'one', 'knows', 'answer', 'without', 'asking', 'permission', 'phone', 'number', 'let', 'use', 'asking', 'mpin', 'set', 'non', 'sense', 'company']",Customer Service
2020-02-20 12:58:12,"['tanga', 'palang', 'nagagastos', 'exceeded', 'spending_limit', 'fully_verified', 'account', 'napakabobo', 'applicatio', 'ayusayusin', 'buhay', 'nyong']",Customer Service
2020-02-20 14:56:48,"['worst', 'application', 'lost', 'hardearned', 'money', 'technical', 'people', 'coordinated', 'keep', 'asking', 'asking', 'consumed', 'days', 'period', 'reporting', 'illegal', 'transaction', 'disappointed', 'application', 'deserved', 'single']",App Issues
2020-02-20 22:45:22,"['forest', 'reset', 'already', 'energy', 'forest', 'logging', 'daily', 'consecutive', 'days', 'morning', 'suddenly', 'back', 'zero', 'everything', 'reset', 'wtf']",Verification
2020-02-21 01:41:58,"['ridiculous', 'experience', 'getting', 'error', 'oops', 'card', 'found', 'clients', 'add', 'mastercard', 'experiencing', 'since', 'installed', 'uninstalled', 'downloaded', 'already', 'thing', 'sent', 'card', 'info', 'already', 'resolution', 'weeks', 'fix']",Customer Service
2020-02-21 05:59:46,"['gcredit', 'trying', 'pay_bills', 'gcredit', 'wala', 'option', 'update']",App Issues
2020-02-21 07:41:56,"['working', 'use', 'working', 'smoothly', 'updates', 'added', 'features', 'ironically', 'useless', 'one', 'replies', 'comments', 'anyone', 'serious', 'making', 'better', 'whatcantyoudo', 'answer', 'many']",Verification
2020-02-21 18:34:21,"['useless', 'helpful', 'past', 'useless', 'want', 'lots', 'feature', 'wanted', 'working', 'lots', 'feature', 'added', 'became', 'useless', 'keeps_crashing', 'use', 'gcredit', 'anymore', 'miss', 'times', 'reliable']",Customer Service
2020-02-21 21:09:19,"['unreliable', 'unhelpful', 'reps', 'thought', 'seamless', 'hasslefree', 'guess', 'wrong', 'cashed', 'bank', 'account', 'deducted', 'however', 'got', 'message', 'saying', 'cash', 'unsuccessful', 'talked', 'customer_service', 'rep', 'last', 'monday', 'assistance', 'said', 'verified', 'transaction', 'assured', 'money', 'get', 'posted', 'account', 'turns', 'capable', 'since', 'got', 'email', 'today', 'saying', 'transaction', 'unsuccessful', 'end', 'need', 'contact', 'bank', 'assistance', 'ended', 'wasting', 'time', 'talking', 'clueless', 'inexperienced', 'customer_service', 'representatives', 'need', 'contact', 'bank', 'try', 'reverse', 'transaction', 'drag', 'another', 'banking_days', 'uninstall', 'get', 'money', 'back', 'go', 'back', 'since', 'bad', 'compared', 'unreliable', 'unhelpful']",Verification
