date,rating,title_review,title_review_tokenized
2020-02-21 09:41:09,4,bank transfer account name limitation please allow any account name in your bank transfer service long account names can not be validated,"['bank', 'transfer', 'account', 'name', 'limitation', 'allow', 'account', 'name', 'bank', 'transfer', 'service', 'long', 'account', 'name', 'validate']"
2020-02-28 13:12:19,5,sistemang bulok poor service,"['sistemang', 'bulok', 'poor', 'service']"
2020-03-01 03:49:38,4,all good except for gcredit takes a minute before the reference number gets sent,"['good', 'except', 'gcredit', 'take', 'minute', 'reference', 'number', 'get', 'sent']"
2020-03-02 15:54:18,4,highly versatile financia app i love gcash it made many things in life so much easier to do i just have one request i hope you could enhance the app by using faceid instead of having to type the mpin every single time local bank apps have this so i assume you can do to I will be waiting thanks,"['highly', 'versatile', 'financia', 'love', 'make', 'many', 'thing', 'life', 'much', 'easy', 'one', 'request', 'hope', 'could', 'enhance', 'use', 'faceid', 'instead', 'type', 'mpin', 'every', 'single', 'time', 'local', 'bank', 'apps', 'assume', 'I', 'wait', 'thanks']"
2020-03-07 00:31:27,4,gsave can you please find a way to link gsave to already existing cimb bank account holders there is no way to link gsave to the bank account because an error will pop up due to existing cimb credentials when we try to open a gsave acct via gcash hoping for your consideration thanks orher than that i love gcash,"['gsave', 'find', 'way', 'link', 'gsave', 'already', 'exist', 'cimb', 'bank', 'account', 'holder', 'way', 'link', 'gsave', 'bank', 'account', 'error', 'pop', 'due', 'exist', 'cimb', 'credential', 'try', 'open', 'gsave', 'acct', 'via', 'hop', 'consideration', 'thanks', 'orher', 'love']"
2020-03-07 00:39:50,5,"not perfect but so far the best money processing app 5 stars for convenience
3 stars for reliablity","['perfect', 'far', 'best', 'money', 'process', 'star', 'convenience', 'star', 'reliablity']"
2020-03-07 13:02:45,5,mr larry cortero gaspi excellent performance,"['mr', 'larry', 'cortero', 'gaspi', 'excellent', 'performance']"
2020-03-08 11:07:40,5,life is so much easier now as a young adult who has only been working for a few years now i am so glad that there is something like gcash that allowed me to do all my adulting conveniently experienced some downtimes and slow responses but it is still so much better than going to a bank to line up,"['life', 'much', 'easy', 'young', 'adult', 'work', 'year', 'glad', 'something', 'like', 'allow', 'adulting', 'conveniently', 'experience', 'downtime', 'slow', 'response', 'still', 'much', 'good', 'go', 'bank', 'line']"
2020-03-09 03:29:51,4,suggestions for retailer sims top upscanners for all bills payment and more add or establishments everything was good but i have only concern in paying bills maybe it would be better if all bills payments has scanner for the bar codes they need and retailing load in smart and globe so wontwe  need to go to biggest establishment to pay since we have here and directly payingplease add more that has the other app so i can only use gcash for paymentthe rest was very convenient  thank you more power gcash,"['suggestion', 'retailer', 'sims', 'top', 'upscanners', 'bill', 'payment', 'add', 'establishment', 'everything', 'good', 'concern', 'pay', 'bill', 'maybe', 'would', 'good', 'bill', 'payment', 'scanner', 'bar', 'code', 'need', 'retail', 'load', 'smart', 'globe', 'wontwe', 'need', 'go', 'big', 'establishment', 'pay', 'since', 'directly', 'payingplease', 'add', 'use', 'paymentthe', 'rest', 'convenient', 'power']"
2020-03-10 02:46:11,5,fast  convenient i super love gcash i do not need to wait in line anymore to have my bank transactions done i can transfer money pay my bills shop online hasslefree,"['fast', 'convenient', 'super', 'love', 'need', 'wait', 'line', 'anymore', 'bank', 'transaction', 'do', 'transfer', 'money', 'pay', 'bill', 'shop', 'online', 'hasslefree']"
2020-03-11 04:42:05,5,app was great this app help me a lot through online banking i can transfer anytime my funds to my listed banks i was a great help in sending money to my love ones in super easy way ilove this app  5 stars for you,"['great', 'help', 'lot', 'online', 'banking', 'transfer', 'anytime', 'fund', 'listed', 'bank', 'great', 'help', 'send', 'money', 'love', 'one', 'super', 'easy', 'way', 'ilove', 'star']"
2020-03-11 10:45:18,5,"best emoney app free bank transfer to all banks
4 interest rate on savings
best app for online business","['best', 'emoney', 'free', 'bank', 'transfer', 'bank', 'interest', 'rate', 'saving', 'best', 'online', 'business']"
2020-03-12 01:06:08,5,easy to use and convenient i use gcash everyday and practically do not have to bring cash with me anymore i like that there are lots of merchants using gcash it is such an easy and convenient way of paying not just instore but online as well for bills money transfer etc,"['easy', 'use', 'convenient', 'use', 'everyday', 'practically', 'bring', 'cash', 'anymore', 'like', 'lot', 'merchant', 'use', 'easy', 'convenient', 'way', 'pay', 'instore', 'online', 'well', 'bill', 'money', 'transfer', 'etc']"
2020-03-12 01:38:14,5,"ewallet convenient fast realtime 
internet connection","['ewallet', 'convenient', 'fast', 'realtime', 'internet', 'connection']"
2020-03-15 02:36:24,4,overall its a helpful app i am glad that gcash feautures many options when it comes to money transfer all my online transactions are made easy and for me it is secured however there are times that the app keeps on being buggy like you can not transact anything for the mean time and as of now the savings option does not let me save at all still thank you for bringing up this app overall it is still helpful looking forward to more improvements on the app,"['overall', 'helpful', 'glad', 'feautures', 'many', 'option', 'come', 'money', 'transfer', 'online', 'transaction', 'make', 'easy', 'secure', 'however', 'time', 'keep', 'buggy', 'like', 'transact', 'anything', 'mean', 'time', 'saving', 'option', 'let', 'save', 'still', 'bring', 'overall', 'still', 'helpful', 'look', 'forward', 'improvement']"
2020-03-15 08:39:05,4,"convenient and effective truth be told it is one of the best app right now and second most used app in my list

gcash may not be that be as reliable as we want it to be in terms of systems but it is yet unparalleled in terms of convenience and effectivity

if you have a bpi account linked to pay everything if not all your bills this is the way to go the best feature is the payments and transfers to different banks this is effective in terms of time and convenience in not going physically to the bank and queue in lines

love this app hoping that it will be more efficient real soon","['convenient', 'effective', 'truth', 'tell', 'one', 'best', 'right', 'second', 'used', 'list', 'reliable', 'want', 'term', 'system', 'yet', 'unparalleled', 'term', 'convenience', 'effectivity', 'bpi', 'account', 'link', 'pay', 'everything', 'bill', 'way', 'go', 'best', 'feature', 'payment', 'transfer', 'different', 'bank', 'effective', 'term', 'time', 'convenience', 'go', 'physically', 'bank', 'queue', 'line', 'love', 'hop', 'efficient', 'real', 'soon']"
2020-03-19 23:55:18,5,cash in problema pakiayos nyo agad agad hindi makapagcash in,"['cash', 'problema', 'pakiayos', 'agad', 'agad', 'makapagcash']"
2020-03-25 06:31:10,5,gcash is the future i swear i depend so much on gcash now its soooo useful like i do grocery using gcredit i buy load here i transfer money to make padala to my mom here i pay bills here and they go smooth most of the time i rarely get problems with the app and when i do the customer service hotline is pretty useful din naman so yeahh loveeet,"['future', 'swear', 'depend', 'much', 'soooo', 'useful', 'like', 'grocery', 'use', 'gcredit', 'buy', 'load', 'transfer', 'money', 'make', 'padala', 'mom', 'pay', 'bill', 'go', 'smooth', 'time', 'rarely', 'get', 'problem', 'customer', 'service', 'hotline', 'pretty', 'useful', 'yeahh', 'loveeet']"
2020-03-27 11:52:20,5,forgot help me sir to recover my account,"['forgot', 'help', 'sir', 'recover', 'account']"
2020-03-30 02:27:04,4,"verification maximum attempt reach what to do if your account   verification maximum attempt reached
i do not know why the gcash will not verify my account

i hate this I have been attempting to verify my account but it will not verify now  it says that verification maximum attempt is reached

i need you to fix this issue
i can not cash out my money  
","['verification', 'maximum', 'attempt', 'reach', 'account', 'verification', 'maximum', 'attempt', 'reach', 'know', 'verify', 'account', 'hate', 'I', 'attempt', 'verify', 'account', 'verify', 'say', 'verification', 'maximum', 'attempt', 'reach', 'need', 'fix', 'issue', 'cash', 'money']"
2020-04-01 05:15:14,5,loving it i love gcash it is very useful however I have been reading some reviews and it is making me anxious,"['love', 'love', 'useful', 'however', 'I', 'read', 'review', 'make', 'anxious']"
2020-04-06 12:04:10,4,biometric support  face id please include support for face id in next update,"['biometric', 'support', 'face', 'id', 'include', 'support', 'face', 'id', 'next', 'update']"
2020-04-06 13:17:48,5,very convenient i am really amazed by the developments offered by gcash from loading to paying bills and many more i have also started investing and saving money on the gcash bank this is really an app that everyone should have,"['convenient', 'really', 'amaze', 'development', 'offer', 'load', 'pay', 'bill', 'many', 'also', 'start', 'invest', 'save', 'money', 'bank', 'really', 'everyone']"
2020-04-06 20:23:04,5,reliable service so far transactions made through gcash has always been so convenient bank to bank transfers has never been this easy and i feel secure about saving money i love the new features of the app i just have one recommendation though i noticed that the app only offers reloading services for end users i hope someday there will be a reloading options for retailersresellers as wellload wallet but nevertheless i love the app ,"['reliable', 'service', 'far', 'transaction', 'make', 'always', 'convenient', 'bank', 'bank', 'transfer', 'never', 'easy', 'feel', 'secure', 'save', 'money', 'love', 'new', 'feature', 'one', 'recommendation', 'though', 'notice', 'offer', 'reload', 'service', 'end', 'user', 'hope', 'someday', 'reloading', 'option', 'retailersresellers', 'wellload', 'wallet', 'nevertheless', 'love']"
2020-04-07 05:31:36,5,"its good but need to improve more i gave 5 starts but not deserved for it coz still need to develop much on app
like the options need more as statements transaction history 
and reporting errors and complaints 
anyhow need  to improve more","['good', 'need', 'improve', 'give', 'start', 'deserve', 'coz', 'still', 'need', 'develop', 'much', 'like', 'option', 'need', 'statement', 'transaction', 'history', 'reporting', 'error', 'complaint', 'anyhow', 'need', 'improve']"
2020-04-07 13:11:13,5,the ewallet to beat gcash makes life easy  from payment of utilities to credit cards and other bills at your fingertips gcash bank transfers facility also reduce travel time energy and even gas plus you get to contribute to greener environment through points earned for every transaction you make by planting trees  convenient commitment and conservation that is gcash,"['ewallet', 'beat', 'make', 'life', 'easy', 'payment', 'utility', 'credit', 'card', 'bill', 'fingertip', 'bank', 'transfer', 'facility', 'also', 'reduce', 'travel', 'time', 'energy', 'even', 'gas', 'plus', 'get', 'contribute', 'greener', 'environment', 'point', 'earn', 'every', 'transaction', 'make', 'plant', 'tree', 'convenient', 'commitment', 'conservation']"
2020-04-08 04:00:31,5,good app bakit di nyo nlng ibalik ung dating gcash na pwede mo cyang iaccess ung eloading sa fb messenger even if you are using free data nagamit ko lang cya noon for maybe 2 weeks then nagupdate eh un na dina sya pwede,"['good', 'nlng', 'ibalik', 'ung', 'date', 'pwede', 'mo', 'cyang', 'iaccess', 'ung', 'eloading', 'fb', 'messenger', 'even', 'use', 'free', 'data', 'nagamit', 'cya', 'maybe', 'week', 'nagupdate', 'eh', 'un', 'dina', 'sya', 'pwede']"
2020-04-08 10:11:55,5,great app i love this app,"['great', 'love']"
2020-04-08 14:10:29,5,convenient and most services have no fees had a difficulty at first use but good service experience so far keep improving and maybe lower your interest in gcredit ,"['convenient', 'service', 'fee', 'difficulty', 'first', 'use', 'good', 'service', 'experience', 'far', 'keep', 'improving', 'maybe', 'low', 'interest', 'gcredit']"
2020-04-08 18:35:07,4,"not bad app when it comes to me receiving money thru western union and transferring it to my atm card it is smooth and no errors and i am very thankful for the gcash because they have lots of options in their app

but 1 suggestion maybe you could add some feature where we can send load to a loader wallet of different load networks it would be nice","['bad', 'come', 'receive', 'money', 'thru', 'western', 'union', 'transfer', 'atm', 'card', 'smooth', 'error', 'thankful', 'lot', 'option', 'suggestion', 'maybe', 'could', 'add', 'feature', 'send', 'load', 'loader', 'wallet', 'different', 'load', 'network', 'would', 'nice']"
2020-04-09 17:33:19,5,cash in remittance before had no problems using my gcash but since corona virus problems happened got alots of problems using gcash its hard to use cash in how many times and days to try and try until it will successful hope this is find way to fix really disappoint,"['cash', 'remittance', 'problem', 'use', 'since', 'corona', 'virus', 'problem', 'happen', 'get', 'alots', 'problem', 'use', 'hard', 'use', 'cash', 'many', 'time', 'day', 'try', 'try', 'successful', 'hope', 'find', 'way', 'fix', 'really', 'disappoint']"
2020-04-10 01:59:51,5,can not open after the update what happened,"['open', 'update', 'happen']"
2020-04-15 04:31:15,4,question can i deposit and withdraw from and into my forex broker,"['question', 'deposit', 'withdraw', 'forex', 'broker']"
2020-04-17 02:59:44,5,bat hindi po ako maka cash in sa paypal bat di po ako kaka cash in sa paypal,"['bat', 'maka', 'cash', 'paypal', 'bat', 'kaka', 'cash', 'paypal']"
2020-04-17 10:02:21,4,satisfied user the app is ok yes i sometimes encounter problem but i guess since I am tech savvy i tried things first to attempt to fix the issue before i contact support the only thing that disappoint me is their customer service so far I am good with the app,"['satisfy', 'user', 'ok', 'yes', 'sometimes', 'encounter', 'problem', 'guess', 'since', 'I', 'tech', 'savvy', 'try', 'thing', 'first', 'attempt', 'fix', 'issue', 'contact', 'support', 'thing', 'disappoint', 'customer', 'service', 'far', 'I', 'good']"
2020-04-17 13:54:48,4,"good maganda mabilis makapag cashin kasi pwede sa 711 at walang charge mababa lang rebate sa load

tapos ang bagal niyo pa magbigay ng code kapag nagoonline shopping ako nakakainis lang","['good', 'maganda', 'mabilis', 'makapag', 'cashin', 'pwede', 'charge', 'mababa', 'rebate', 'load', 'tapos', 'bagal', 'niyo', 'magbigay', 'code', 'nagoonline', 'shopping', 'nakakainis']"
2020-04-18 02:41:33,5,thanks for making cashless payments easier after giving gcash a second chance i have grown to love the app more i kust wish the user experience would feel more sophisticated and seamless,"['thanks', 'make', 'cashless', 'payment', 'easier', 'give', 'second', 'chance', 'grow', 'love', 'kust', 'wish', 'user', 'experience', 'would', 'feel', 'sophisticated', 'seamless']"
2020-04-21 09:25:07,4,"best finance app gcash is a big help indeed I have been using using this app since 2017 and it really helped me to be more financially literate for it has a lot of features that will enable youth professionals to efficiently manage their finances 

some of the best features include
 it allows you to buy load and earn rebates 
 upon registering to promo you can earn coupons which you can use on scan to pay features
 allows you to save with high interest and invest too 
 easily transfer funds to bank with realtime posting and no extra fees 
 scan to pay is very useful
 secured and convenient ewallet
 widerange of coverage a lot of establishments are using gcash already
 you can help nature by just loading or walking 
 smooth application

why 4 star not 5 then 
i think there is a need for the following upgrades 

1 gcredit
allow users to pay it in installment like for 5000 they can choose of to pay it within 3 to 5 months 

include card for gcredit

2 customer service
you know what to do customer service is really 15 honestly 

3 user interface and security
allow users to log in using only fingerprint 

4 partner establishments
some cashiers do not know how to transact using gcash pushing some establishments not to offer it to customers

5 vouchers
vouchers must be universal","['best', 'finance', 'big', 'help', 'indeed', 'I', 'use', 'use', 'since', 'really', 'help', 'financially', 'literate', 'lot', 'feature', 'enable', 'youth', 'professional', 'efficiently', 'manage', 'finance', 'best', 'feature', 'include', 'allow', 'buy', 'load', 'earn', 'rebate', 'upon', 'register', 'promo', 'earn', 'coupon', 'use', 'scan', 'pay', 'feature', 'allow', 'save', 'high', 'interest', 'invest', 'easily', 'transfer', 'fund', 'bank', 'realtime', 'posting', 'extra', 'fee', 'scan', 'pay', 'useful', 'secure', 'convenient', 'ewallet', 'widerange', 'coverage', 'lot', 'establishment', 'use', 'already', 'help', 'nature', 'load', 'walk', 'smooth', 'application', 'star', 'think', 'need', 'following', 'upgrade', 'gcredit', 'allow', 'user', 'pay', 'installment', 'like', 'choose', 'pay', 'within', 'month', 'include', 'card', 'gcredit', 'customer', 'service', 'know', 'customer', 'service', 'really', 'honestly', 'user', 'interface', 'security', 'allow', 'user', 'log', 'use', 'fingerprint', 'partner', 'establishment', 'cashier', 'know', 'transact', 'use', 'push', 'establishment', 'offer', 'customer', 'voucher', 'voucher', 'must', 'universal']"
2020-04-22 06:27:51,4,help item hey gcash can you make a feature within the app where it will give a tracker of our transactions which will let us know how farnear we are from our wallet limit please thank you  i know there is transaction history but it does not update real time and is not helpful in tracking so we can control our wallet limit,"['help', 'item', 'hey', 'make', 'feature', 'within', 'give', 'tracker', 'transaction', 'let', 'u', 'know', 'farnear', 'wallet', 'limit', 'know', 'transaction', 'history', 'update', 'real', 'time', 'helpful', 'track', 'control', 'wallet', 'limit']"
2020-04-23 06:15:31,4,load wallet smartglobe please include the option of purchasing load wallet for smart and globe thanks,"['load', 'wallet', 'smartglobe', 'include', 'option', 'purchase', 'load', 'wallet', 'smart', 'globe', 'thanks']"
2020-04-24 05:05:41,5,cash in option hello please help add other banks in you online transfer especially securitybank so that i can use gcash for all my transactions thank you,"['cash', 'option', 'hello', 'help', 'add', 'bank', 'online', 'transfer', 'especially', 'securitybank', 'use', 'transaction']"
2020-04-25 06:59:50,4,camera switch option i wish you guys will add an option to change the camera to the front or back while verifying because my back camera is broken so i can not take a picture of my id so guys please add this,"['camera', 'switch', 'option', 'wish', 'guy', 'add', 'option', 'change', 'camera', 'front', 'back', 'verifying', 'back', 'camera', 'break', 'take', 'picture', 'id', 'guys', 'add']"
2020-04-25 12:26:59,4,scam app this is not a safe app until now can not access my account  i just cash in my money  maybe they are scam,"['scam', 'safe', 'access', 'account', 'cash', 'money', 'maybe', 'scam']"
2020-04-28 05:41:48,5,"need assistance for ios paypal temporarily unavailable good day

can anyone help me gcash paypal is showing temporarily unavailable on ios mobile should need un update for gcash","['need', 'assistance', 'io', 'paypal', 'temporarily', 'unavailable', 'good', 'day', 'anyone', 'help', 'paypal', 'show', 'temporarily', 'unavailable', 'io', 'mobile', 'need', 'un', 'update']"
2020-04-28 15:38:45,5,big help during ecq doing most of my transactions using this app,"['big', 'help', 'ecq', 'transaction', 'use']"
2020-04-30 05:14:14,4,the app is unavailable i really need to open the gcash app to send money but suddenly it is unavailable care to explain why,"['unavailable', 'really', 'need', 'open', 'send', 'money', 'suddenly', 'unavailable', 'care', 'explain']"
2020-04-30 06:37:29,5,error in logging in please send fix,"['error', 'log', 'send', 'fix']"
2020-05-01 00:30:57,5,good app for sending money i really like the new upgrade of gcash they have made it easier to use for everyone i used to dread it when i heard that gcash was the only way to pay now it is like something exciting because i know it will be easy peasy it can transfer money to any bank at any time without any charges,"['good', 'send', 'money', 'really', 'like', 'new', 'upgrade', 'make', 'easy', 'use', 'everyone', 'use', 'dread', 'hear', 'way', 'pay', 'like', 'something', 'exciting', 'know', 'easy', 'peasy', 'transfer', 'money', 'bank', 'time', 'without', 'charge']"
2020-05-01 00:36:47,4,user problems blame on gcash i do not know with those having problems but been using gcash for years and i can say it never stole any money or gave me a hassle online payments nowadays takes the hassle from going to payment centers so i do not see the hate from some,"['user', 'problem', 'blame', 'know', 'problem', 'use', 'year', 'say', 'never', 'steal', 'money', 'give', 'hassle', 'online', 'payment', 'nowadays', 'take', 'hassle', 'go', 'payment', 'center', 'see', 'hate']"
2020-05-01 04:00:00,4,gcash it is a very convenient application mostly on my financial side mostly on loading and money transfers it just have errors like the money will not be sent and they are not providing notice that they have some issues or maintenance on the app,"['convenient', 'application', 'mostly', 'financial', 'side', 'mostly', 'loading', 'money', 'transfer', 'error', 'like', 'money', 'send', 'provide', 'notice', 'issue', 'maintenance']"
2020-05-02 01:04:21,4,g save not working supposed to try gsave but it keeps on asking me to update my profile when it is already verified and updated whenever i try to use gsave the app keeps on crashing and closing,"['g', 'save', 'work', 'suppose', 'try', 'gsave', 'keep', 'ask', 'update', 'profile', 'already', 'verify', 'update', 'whenever', 'try', 'use', 'gsave', 'keep', 'crashing', 'closing']"
2020-05-02 12:59:21,5,superb gcash has been my digital goto wallet it is really convenient to use and fast most especially it is free to all of the transactions i have done besides of the occasional maintenance I am really satisfied of this app i hope it will continue to innovate and keep its freefees transactions more power,"['superb', 'digital', 'goto', 'wallet', 'really', 'convenient', 'use', 'fast', 'especially', 'free', 'transaction', 'do', 'besides', 'occasional', 'maintenance', 'I', 'really', 'satisfied', 'hope', 'continue', 'innovate', 'keep', 'freefees', 'transaction', 'power']"
2020-05-03 06:06:30,5,thank you trusted money transfer,"['trust', 'money', 'transfer']"
2020-05-03 23:40:12,4,forgot my mpin how can i retrieve or i will get a new app,"['forget', 'mpin', 'retrieve', 'get', 'new']"
2020-05-06 08:58:21,5,convenient  it is very easy  convenient to use  please add more better feature for more better experience  ,"['convenient', 'easy', 'convenient', 'use', 'add', 'good', 'feature', 'good', 'experience']"
2020-05-11 17:07:59,5,very usefulindeed a must have appduring this pandemicif only  I have known it way back theni can see its usefullnessbe it paying billssend moneyand bank transferslove it,"['usefulindeed', 'must', 'appduring', 'pandemicif', 'I', 'know', 'way', 'back', 'theni', 'see', 'usefullnessbe', 'pay', 'billssend', 'moneyand', 'bank', 'transferslove']"
2020-05-15 05:22:06,5,much better now the latest version and updated version of gcash is much better now last week i had to transfer an ample amt of cash from bank to gcash bt it did not reflect immediately little did i know they were having some troubleshooting on the app itself i was downhearted but thankgoodness after they are done with the updates the cash i transferred days ago reflected right there and then please keep it up gcash continue to build upgrades so you could serve ur loyal clients at best stay consistent too excited for more improvements soon ,"['much', 'good', 'late', 'version', 'updated', 'version', 'much', 'good', 'last', 'week', 'transfer', 'ample', 'amt', 'cash', 'bank', 'bt', 'reflect', 'immediately', 'little', 'know', 'troubleshoot', 'downhearted', 'thankgoodness', 'do', 'update', 'cash', 'transfer', 'day', 'ago', 'reflect', 'right', 'keep', 'continue', 'build', 'upgrade', 'could', 'serve', 'ur', 'loyal', 'client', 'best', 'stay', 'consistent', 'excited', 'improvement', 'soon']"
2020-05-16 07:33:32,5,actually ok this app gets so many negative reviews but it is actually not that bad it is really made things more convenient i get to avoid long lines especially in banks since you can deposit using this app you just have to go cash in through machines and other partner establishments which have no lines usually it has also been a great help during the quarantine also there is no convenience fee when paying bills when using their service unlike other apps where they charge you for it i did encounter times where deductions to my fund were made despite transactions failing but i contacted customer service and filed a form and was refunded just provide proof and you are good there was also one time where i cashed in to a wrong account i typed a wrong number with 15k and called the customer service and they were able to transfer it back to my correct account again just provide proof like transaction numbers and receipts and you are good yeah those took some time but it is typical in our country to have slow processing when it comes to these things so it was understandable i also like the plant a tree thing they have in the app,"['actually', 'ok', 'get', 'many', 'negative', 'review', 'actually', 'bad', 'really', 'make', 'thing', 'convenient', 'get', 'avoid', 'long', 'line', 'especially', 'bank', 'since', 'deposit', 'use', 'go', 'cash', 'machine', 'partner', 'establishment', 'line', 'usually', 'also', 'great', 'help', 'quarantine', 'also', 'convenience', 'fee', 'pay', 'bill', 'use', 'service', 'unlike', 'apps', 'charge', 'encounter', 'time', 'deduction', 'fund', 'make', 'despite', 'transaction', 'fail', 'contact', 'customer', 'service', 'file', 'form', 'refund', 'provide', 'proof', 'good', 'also', 'one', 'time', 'cash', 'wrong', 'account', 'type', 'wrong', 'number', 'call', 'customer', 'service', 'able', 'transfer', 'back', 'correct', 'account', 'provide', 'proof', 'like', 'transaction', 'number', 'receipt', 'good', 'yeah', 'take', 'time', 'typical', 'country', 'slow', 'processing', 'come', 'thing', 'understandable', 'also', 'like', 'plant', 'tree', 'thing']"
2020-05-19 11:53:01,5,nice and helpful app i do not usually write a review with this thing but I am experiencing good service like bank transfers and bills payment also have their gcredit for my emergency needs maybe those who experience bugs as they state so maybe they do not know how to use the app properly and did not understand the process of online transactions what they do is to talk trashlooking for someone to blame without even knowing the fault is in theirs keep up gcash been using it for 4 years,"['nice', 'helpful', 'usually', 'write', 'review', 'thing', 'I', 'experience', 'good', 'service', 'like', 'bank', 'transfer', 'bill', 'payment', 'also', 'gcredit', 'emergency', 'need', 'maybe', 'experience', 'bug', 'state', 'maybe', 'know', 'use', 'properly', 'understand', 'process', 'online', 'transaction', 'talk', 'trashlooking', 'someone', 'blame', 'without', 'even', 'know', 'fault', 'keep', 'use', 'year']"
2020-05-20 00:34:25,5,"thank you gcash i am updating my review to give appreciation to gcash services i thank you for making out lives easier may you continue to build the app even better and less money making app for everyone

thank you","['update', 'review', 'give', 'appreciation', 'service', 'make', 'life', 'easy', 'continue', 'build', 'even', 'well', 'less', 'money', 'making', 'everyone']"
2020-05-21 06:15:26,4,id student id is not available for other ids,"['id', 'student', 'id', 'available', 'id']"
2020-05-24 03:28:59,5,convenient i love the convenience the app gives i just wish the developers would create like a running meter or something that would visiually show how much you are on the daily and monthly limits since i use this app a lot that would be a great enhancement,"['convenient', 'love', 'convenience', 'give', 'wish', 'developer', 'would', 'create', 'like', 'running', 'meter', 'something', 'would', 'visiually', 'show', 'much', 'daily', 'monthly', 'limit', 'since', 'use', 'lot', 'would', 'great', 'enhancement']"
2020-05-25 14:26:42,5,please help hi gcash ask ko lang po if pano marerecover yung atm ko kahit wala na po yung dati kong number really need lang po please answer,"['help', 'hi', 'ask', 'pano', 'marerecover', 'atm', 'wala', 'dati', 'number', 'really', 'need', 'answer']"
2020-05-25 23:12:43,4,gcash forest why does gcash forest is always down my friends list does not appear all the time,"['forest', 'forest', 'always', 'friend', 'list', 'appear', 'time']"
2020-05-26 06:30:57,5,good job so far so good,"['good', 'job', 'far', 'good']"
2020-05-27 08:07:26,4,gcash app the zero data rating is not working when it reaches the payment it is not anymore loading and it says no internet how can i fix this,"['zero', 'data', 'rating', 'work', 'reach', 'payment', 'anymore', 'load', 'say', 'internet', 'fix']"
