date,rating,title_review
2019-10-01 19:20:41,1,"['buggy', 'app', 'return', 'money', 'asapthere', 'still', 'lot', 'thing', 'need', 'fix', 'back', 'end', 'sure', 'get', 'money', 'back', 'cash', 'metrobank', 'account', 'receive', 'confirmation', 'bank', 'payment', 'go', 'say', 'amount', 'yet', 'reflect', 'gcash', 'account', 'try', 'create', 'ticket', 'helpline', 'get', 'automated', 'response', 'call', 'hotline', 'nightmare', 'since', 'representative', 'apathetic', 'person', 'speak', 'claimed', 'issue', 'cash', 'solely', 'isolated', 'bpi', 'despite', 'fact', 'numerous', 'complaint', 'receive', 'metrobank', 'customer', 'cash', 'in', 'reflect', 'gcash', 'account', 'cap', 'response', 'take', 'approximately', 'business', 'day', 'mean', 'already', 'late', 'payment', 'spend', 'approximately', 'hour', 'try', 'get', 'issue', 'fix', 'get', 'response', 'equivalent', 'maybe', 'get', 'money', 'back', 'gcash', 'give', 'globe', 'bad', 'name', 'need', 'fix', 'app', 'customer', 'service']"
2020-02-10 15:45:41,1,"['awful', 'experiencethis', 'bad', 'experience', 'gcash', 'try', 'cash', 'mypaypal', 'account', 'usually', 'twice', 'month', 'try', 'today', 'say', 'app', 'need', 'update', 'try', 'ti', 'update', 'say', 'app', 'update', 'heck', 'happen', 'system', 'say', 'good', 'app', 'happen', 'try', 'contact', 'gcash', 'support', 'luck', 'feel', 'like', 'talk', 'robot', 'keep', 'ask', 'question', 'understand', 'sometimes', 'system', 'error', 'thing', 'support', 'bad', 'point', 'ask', 'simple', 'question', 'keep', 'ask', 'detail', 'issue', 'already', 'explain', 'whats', 'wrong', 'stop', 'use', 'script', 'give', 'need', 'would', 'say', 'forward', 'high', 'support', 'need', 'wait', 'service', 'give', 'customer', 'even', 'apology', 'customer', 'support', 'issue', 'happen', 'stop', 'use', 'gcash']"
2020-04-21 09:25:07,4,"['best', 'finance', 'app', 'gcash', 'big', 'help', 'indeed', 'use', 'use', 'app', 'since', 'really', 'help', 'financially', 'literate', 'lot', 'feature', 'enable', 'youth', 'professional', 'efficiently', 'manage', 'finance', 'best', 'feature', 'include', 'allow', 'buy', 'load', 'earn', 'rebate', 'upon', 'register', 'promo', 'earn', 'coupon', 'use', 'scan', 'pay', 'feature', 'allow', 'save', 'high', 'interest', 'invest', 'easily', 'transfer', 'fund', 'bank', 'posting', 'extra', 'fee', 'scan', 'pay', 'useful', 'secure', 'convenient', 'coverage', 'lot', 'establishment', 'use', 'gcash', 'already', 'help', 'nature', 'load', 'walk', 'smooth', 'application', 'star', 'think', 'need', 'following', 'upgrade', 'gcredit', 'allow', 'user', 'pay', 'installment', 'like', 'choose', 'pay', 'within', 'month', 'include', 'card', 'gcredit', 'customer', 'service', 'know', 'customer', 'service', 'really', 'honestly', 'user', 'interface', 'security', 'allow', 'user', 'log', 'use', 'fingerprint', 'partner', 'establishment', 'cashier', 'know', 'transact', 'use', 'gcash', 'push', 'establishment', 'offer', 'customer', 'voucher', 'voucher', 'must', 'universal']"
2020-01-23 02:15:33,2,"['good', 'start', 'poor', 'finishapplication', 'work', 'pretty', 'okay', 'beginning', 'gradually', 'lock', 'online', 'purchase', 'time', 'oddly', 'enough', 'help', 'customer', 'service', 'integrate', 'app', 'customer', 'service', 'rep', 'refuse', 'coordinate', 'third', 'party', 'vendor', 'accept', 'transaction', 'even', 'show', 'apps', 'history', 'vendor', 'instruction', 'also', 'close', 'ticket', 'reason', 'reopen', 'new', 'ticket', 'never', 'read', 'history', 'even', 'ask', 'still', 'get', 'bill', 'gcash', 'even', 'transaction', 'push', 'case', 'get', 'bill', 'amount', 'initially', 'make', 'purchase', 'app', 'setting', 'enable', 'online', 'purchase', 'check', 'card', 'amex', 'paypal', 'link', 'poorly', 'integrate', 'unintuitive', 'nice', 'touch', 'sometimes', 'process', 'interrupt', 'random', 'mid', 'transaction']"
2019-07-05 18:49:01,1,"['name', 'change', 'gcraptotal', 'lie', 'easy', 'use', 'start', 'verification', 'process', 'say', 'update', 'progress', 'almost', 'year', 'hr', 'timeframe', 'stretch', 'month', 'last', 'year', 'customer', 'service', 'gcashcare', 'suggest', 'lot', 'thing', 'already', 'even', 'cancel', 'pending', 'verification', 'could', 'take', 'month', 'literally', 'take', 'week', 'respond', 'load', 'sent', 'screenshots', 'later', 'tell', 'need', 'upgrade', 'app', 'see', 'app', 'need', 'upgrade', 'three', 'day', 'prior', 'new', 'number', 'try', 'get', 'verified', 'surprise', 'get', 'verify', 'flat', 'think', 'get', 'well', 'think', 'cash', 'barcode', 'get', 'confirmation', 'msg', 'successful', 'never', 'deposit', 'gcash', 'acct', 'even', 'bother', 'tell', 'check', 'get', 'correct', 'number', 'check', 'load', 'time', 'even', 'people', 'check', 'piece', 'bullcrap']"
2019-09-23 13:15:48,5,"['smooth', 'convenientdisclaimer', 'demerit', 'user', 'claim', 'gcash', 'glitch', 'experience', 'include', 'inaccessibility', 'system', 'update', 'since', 'download', 'app', 'use', 'lucky', 'enough', 'encounter', 'problem', 'app', 'read', 'user', 'miss', 'fund', 'others', 'app', 'bring', 'great', 'convenience', 'since', 'start', 'use', 'pwd', 'get', 'privilege', 'avoid', 'long', 'line', 'still', 'hassle', 'commute', 'go', 'say', 'pay', 'bill', 'claim', 'remittance', 'gcash', 'pull', 'phone', 'tap', 'gcash', 'errand', 'right', 'room', 'could', 'imagine', 'time', 'money', 'save', 'since', 'get', 'app', 'thank', 'hope', 'jinx', 'start', 'experience', 'glitch']"
2021-02-17 09:15:31,5,"['year', 'countingbeen', 'use', 'gcash', 'year', 'say', 'improve', 'time', 'one', 'concern', 'user', 'interface', 'much', 'go', 'time', 'go', 'gcash', 'button', 'add', 'would', 'prefer', 'cash', 'cash', 'send', 'money', 'save', 'money', 'pay', 'bill', 'g', 'forest', 'buy', 'load', 'would', 'also', 'appreciate', 'withdraw', 'gcredit', 'since', 'establishment', 'accept', 'gcash', 'payment', 'plus', 'gcash', 'mastercard', 'always', 'get', 'decline', 'pay', 'use', 'po', 'eventhough', 'enough', 'money', 'wallet', 'unlinked', 'mastercard', 'already', 'coz', 'nakakahiya', 'everytime', 'nadedecline', 'card', 'laman', 'naman', 'would', 'good', 'gcash', 'produce', 'another', 'set', 'card', 'gcredit', 'use', 'far', 'gcash', 'great', 'app', 'compare', 'try']"
2020-07-06 06:55:09,1,"['worst', 'customer', 'service', 'ever', 'old', 'account', 'number', 'block', 'receive', 'message', 'anymore', 'immediately', 'call', 'customer', 'service', 'june', 'issue', 'ask', 'create', 'new', 'gcash', 'account', 'send', 'balance', 'previous', 'account', 'ask', 'detail', 'need', 'email', 'send', 'immediately', 'day', 'july', 'receive', 'email', 'amount', 'already', 'send', 'new', 'account', 'send', 'reference', 'number', 'date', 'already', 'tell', 'receive', 'either', 'money', 'reference', 'number', 'immediately', 'call', 'customer', 'service', 'keep', 'call', 'july', 'answer', 'get', 'heck', 'gcash', 'agent', 'know', 'issue', 'one', 'agent', 'manner', 'customer', 'really', 'customer', 'service', 'representative', 'etiquette', 'manner']"
2019-12-10 11:08:22,1,"['gcash', 'stole', 'moneyi', 'money', 'investment', 'feature', 'blue', 'downgrade', 'basic', 'account', 'lock', 'investment', 'feature', 'try', 'reverifying', 'account', 'every', 'time', 'press', 'get', 'fully', 'verify', 'button', 'app', 'would', 'crash', 'uninstalled', 'reinstall', 'app', 'four', 'time', 'restart', 'phone', 'twice', 'updated', 'phone', 'io', 'nothing', 'reverify', 'contact', 'gcash', 'help', 'decidedly', 'unhelpful', 'suggestion', 'range', 'update', 'email', 'without', 'already', 'verified', 'account', 'way', 'verify', 'app', 'yeah', 'completely', 'useless', 'go', 'globe', 'store', 'verify', 'account', 'guess', 'else', 'think', 'stupid', 'way', 'customer', 'get', 'account', 'verify', 'especially', 'money', 'account', 'anyway', 'even', 'contact', 'gcash', 'invest', 'see', 'could', 'get', 'money', 'directly', 'help', 'either', 'short', 'gcash', 'stole', 'money']"
2020-07-13 11:01:25,1,"['good', 'use', 'gcash', 'pay', 'bill', 'bank', 'hsbc', 'one', 'bank', 'direct', 'communication', 'gcash', 'able', 'cash', 'via', 'option', 'remove', 'since', 'hsbc', 'online', 'support', 'gcash', 'need', 'physically', 'withdraw', 'money', 'cash', 'via', 'counter', 'shame', 'current', 'pandemic', 'want', 'stay', 'away', 'people', 'much', 'possible', 'two', 'crowd', 'area', 'go', 'another', 'thing', 'cash', 'confusing', 'robbery', 'two', 'transaction', 'allow', 'transaction', 'cost', 'transaction', 'one', 'link', 'app', 'store', 'buy', 'game', 'product', 'get', 'deduct', 'nothing', 'credit', 'account', 'contact', 'ticket', 'desk', 'reply', 'except', 'automated', 'thank', 'note', 'convenience', 'thing', 'go', 'mess', 'like', 'globe', 'service']"
2019-11-16 05:58:11,3,"['server', 'maintenance', 'go', 'hi', 'use', 'gcash', 'really', 'find', 'convenient', 'everyday', 'life', 'student', 'bother', 'past', 'day', 'cause', 'seem', 'like', 'app', 'work', 'way', 'use', 'always', 'mobile', 'number', 'every', 'time', 'login', 'able', 'login', 'amount', 'cash', 'reflect', 'invest', 'money', 'work', 'would', 'also', 'like', 'ask', 'rebate', 'work', 'since', 'also', 'use', 'gsave', 'feature', 'notice', 'piggy', 'bank', 'include', 'understood', 'correctly', 'say', 'rebate', 'load', 'directly', 'send', 'since', 'always', 'load', 'every', 'week', 'seem', 'notice', 'progress', 'rebate', 'confuse', 'look', 'forward', 'response', 'thank']"
2020-06-07 09:31:21,1,"['customer', 'care', 'inconvenient', 'usegcash', 'helpful', 'many', 'way', 'transaction', 'smooth', 'however', 'time', 'issue', 'concern', 'take', 'forever', 'resolve', 'issue', 'customer', 'support', 'chat', 'annoy', 'first', 'contact', 'inform', 'concern', 'get', 'ahold', 'ask', 'fill', 'form', 'instance', 'contact', 'peso', 'load', 'receive', 'answer', 'form', 'info', 'one', 'dispute', 'form', 'mean', 'seriously', 'time', 'waste', 'specially', 'ask', 'refund', 'peso', 'deduction', 'would', 'understand', 'big', 'amount', 'small', 'bill', 'customer', 'support', 'able', 'end', 'without', 'much', 'hassle', 'unless', 'globe', 'trust', 'people', 'suggest', 'get', 'people', 'trust', 'leave', 'review', 'star', 'unless', 'see', 'customer', 'support', 'gcash', 'resolution', 'improve']"
2020-06-28 02:58:24,4,"['improvement', 'biller', 'save', 'information', 'delete', 'either', 'new', 'user', 'app', 'via', 'switch', 'user', 'change', 'mobile', 'next', 'app', 'update', 'release', 'info', 'save', 'per', 'user', 'profile', 'information', 'still', 'available', 'anywhere', 'roam', 'user', 'biller', 'account', 'meralco', 'ref', 'separator', 'dash', 'confirmation', 'page', 'readability', 'burdensome', 'prone', 'error', 'pay', 'bill', 'long', 'account', 'number', 'date', 'show', 'year', 'mailbox', 'item', 'io', 'despite', 'instal', 'update', 'version', 'accurate', 'info', 'especially', 'audit']"
2021-03-02 02:36:53,1,"['hard', 'use', 'user', 'friendlyi', 'use', 'app', 'way', 'make', 'purchase', 'online', 'phone', 'try', 'link', 'gcash', 'account', 'paypal', 'realize', 'last', 'name', 'gcash', 'paypal', 'misspelling', 'n', 'ñ', 'name', 'try', 'change', 'even', 'verify', 'account', 'multiple', 'time', 'change', 'n', 'every', 'single', 'verification', 'decline', 'also', 'problem', 'purchase', 'first', 'two', 'time', 'purchase', 'game', 'work', 'completely', 'fine', 'lot', 'leave', 'two', 'purchase', 'try', 'make', 'another', 'one', 'today', 'always', 'receive', 'reach', 'overall', 'transaction', 'limit', 'notification', 'lot', 'money', 'account', 'impossible', 'reach', 'limit', 'also', 'fully', 'verify', 'saw', 'hundred', 'peso', 'limit', 'please', 'fix']"
2018-12-23 03:07:12,1,"['make', 'sound', 'easy', 'reality', 'actually', 'even', 'bother', 'get', 'physical', 'card', 'work', 'likely', 'get', 'decline', 'customer', 'service', 'respond', 'wait', 'time', 'call', 'say', 'minute', 'try', 'wait', 'hour', 'time', 'one', 'answer', 'thank', 'tell', 'chat', 'gcashcare', 'primarily', 'ask', 'issue', 'one', 'respond', 'almost', 'month', 'since', 'message', 'still', 'response', 'cash', 'take', 'long', 'like', 'dont', 'want', 'remove', 'money', 'however', 'instant', 'even', 'idea', 'sell', 'great', 'bank', 'less', 'hassle', 'queuing', 'etc', 'swear', 'worth', 'use', 'platform', 'honestly', 'would', 'respond', 'concern', 'gcash', 'never', 'ever', 'support', 'establishment', 'never', 'care', 'customer', 'service']"
2018-02-26 00:32:32,1,"['super', 'fail', 'paypal', 'gcashi', 'use', 'gcash', 'instant', 'transfer', 'paypal', 'money', 'since', 'october', 'smooth', 'february', 'gcash', 'completely', 'responsive', 'repeatitive', 'transaction', 'error', 'use', 'even', 'reach', 'via', 'gcash', 'care', 'directly', 'globe', 'store', 'pretend', 'nothing', 'happen', 'end', 'paypal', 'address', 'via', 'email', 'already', 'call', 'escalate', 'gcash', 'since', 'receive', 'lot', 'complaint', 'people', 'able', 'withdraw', 'use', 'gcash', 'gcash', 'tell', 'paypal', 'currently', 'update', 'system', 'gcash', 'withdrawal', 'paypal', 'currently', 'unavailable', 'able', 'provide', 'specific', 'time', 'frame', 'available', 'frustrate', 'start', 'love', 'app', 'refuse', 'fix', 'transaction', 'error', 'might', 'well', 'depend', 'eon', 'debit', 'card', 'gcash']"
2019-11-10 18:37:39,4,"['nice', 'app', 'nice', 'app', 'start', 'love', 'app', 'pay', 'bill', 'one', 'app', 'cash', 'easy', 'lot', 'choice', 'go', 'one', 'thing', 'observe', 'transaction', 'history', 'real', 'time', 'also', 'say', 'within', 'real', 'scenario', 'series', 'transaction', 'pay', 'bill', 'cash', 'pay', 'use', 'qr', 'last', 'nov', 'date', 'one', 'record', 'trans', 'history', 'writing', 'gcash', 'user', 'quick', 'access', 'transaction', 'also', 'want', 'suggest', 'gcash', 'provide', 'running', 'balance', 'per', 'transaction', 'eg', 'late', 'purchase', 'detail', 'remain', 'balance', 'cash', 'u', 'customer', 'really', 'monitor', 'account', 'good', 'app', 'thank']"
2020-04-07 05:22:14,1,"['cutomer', 'servixeif', 'zero', 'rate', 'would', 'definitely', 'give', 'u', 'ur', 'customer', 'service', 'waste', 'respond', 'problem', 'never', 'fix', 'already', 'send', 'ticket', 'lot', 'time', 'keepn', 'repeat', 'repeat', 'thing', 'coz', 'ur', 'support', 'team', 'ask', 'info', 'name', 'gcash', 'mobile', 'number', 'address', 'email', 'birthday', 'date', 'last', 'transaction', 'cureent', 'acocunt', 'balance', 'give', 'respond', 'anymore', 'wait', 'day', 'dont', 'choice', 'send', 'new', 'ticket', 'yeah', 'keep', 'thing', 'problem', 'link', 'gcash', 'mastercard', 'really', 'need', 'use', 'please', 'give', 'excuse', 'sorry', 'staff', 'right', 'answer', 'complaint', 'bc', 'pandemic', 'bc', 'even', 'pandemic', 'already', 'start', 'ask', 'fix', 'need', 'gcash', 'mastercard', 'link']"
2019-01-05 05:02:13,1,"['unresponsive', 'customer', 'servicehad', 'problem', 'gcash', 'one', 'use', 'send', 'money', 'feature', 'always', 'greet', 'error', 'everytime', 'try', 'function', 'useless', 'feature', 'even', 'work', 'properly', 'try', 'message', 'gcash', 'care', 'seem', 'loke', 'even', 'care', 'one', 'load', 'sometimes', 'work', 'sometimes', 'friend', 'mine', 'ask', 'load', 'number', 'load', 'number', 'happen', 'balance', 'get', 'deducted', 'friend', 'even', 'receive', 'load', 'try', 'contact', 'gcash', 'care', 'still', 'unresponsive', 'really', 'hope', 'number', 'could', 'call', 'kind', 'problem', 'use', 'gcash', 'almost', 'year', 'really', 'like', 'first', 'bet', 'ever', 'since', 'run', 'trouble', 'even', 'good', 'support', 'make', 'wan', 'switch', 'another', 'app']"
2019-03-02 11:46:40,1,"['corrupt', 'staff', 'trust', 'give', 'zero', 'rating', 'could', 'gcash', 'even', 'invite', 'friend', 'join', 'issue', 'miss', 'money', 'go', 'month', 'none', 'costumer', 'support', 'team', 'help', 'even', 'update', 'least', 'already', 'send', 'dispute', 'form', 'sent', 'multiple', 'message', 'gcash', 'care', 'really', 'care', 'guess', 'mark', 'concern', 'solve', 'nonexistent', 'transaction', 'id', 'without', 'even', 'confirm', 'issue', 'solve', 'bsp', 'reconsider', 'trust', 'hold', 'people', 'money', 'employee', 'continue', 'corrupt', 'steal', 'people', 'money', 'legal', 'action', 'take', 'disgust', 'appal', 'service', 'provide', 'join', 'gcash', 'one', 'issue', 'float', 'money', 'miss', 'money', 'keep', 'money', 'somewhere', 'else', 'somewhere', 'safe', 'trust', 'company', 'even', 'single', 'cent']"
2021-05-05 06:44:10,1,"['gcash', 'balancea', 'day', 'ago', 'go', 'pay', 'bill', 'use', 'gcash', 'account', 'thousand', 'peso', 'balance', 'unfortunately', 'access', 'account', 'authentication', 'expire', 'due', 'poor', 'internet', 'connection', 'always', 'delay', 'receive', 'otp', 'log', 'pm', 'otp', 'arrive', 'go', 'bed', 'pm', 'next', 'day', 'try', 'thing', 'request', 'otp', 'take', 'many', 'hour', 'receive', 'today', 'try', 'try', 'able', 'go', 'new', 'mpin', 'verification', 'globe', 'ask', 'question', 'number', 'cell', 'phone', 'link', 'account', 'email', 'address', 'level', 'verify', 'supply', 'number', 'email', 'address', 'indicate', 'fully', 'verify', 'finally', 'verify', 'able', 'log', 'account', 'surprise', 'pesos', 'balance', 'come', 'happen', 'thousand', 'peso', 'balance']"
